ID,example,method,originloc,destloc,arctime_rdd,arctime_raw,arcdist,totaltrips,ordertrips,emptytrips,taxitrips
ex4_otd_rundate2022-03-23,4,otd,60,44,18.0,13.06221164,442.021543158779,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,5,6,6.0,4.103749657,86.1956847307827,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,2,12,12.0,11.94232708,456.747326352691,22.000000000000227,12.0,10.000000000000227,0.0
ex4_otd_rundate2022-03-23,4,otd,47,43,6.0,5.476895687,173.937696063878,20.000000000000213,8.0,12.000000000000213,0.0
ex4_otd_rundate2022-03-23,4,otd,28,36,18.0,16.25679997,292.154050184346,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,27,30,18.0,12.30582417,388.844756654093,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,63,51,36.0,34.29257854,371.032307465386,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,9,12,6.0,5.332584546,180.558805838109,16.0,15.0,1.0,0.0
ex4_otd_rundate2022-03-23,4,otd,31,35,18.0,17.19824824,190.353375379042,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,19,21,12.0,11.13178264,279.864364752434,1.0,1.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,26,35,18.0,13.97987556,289.607600987482,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,51,48,12.0,10.30953611,372.664823914081,19.0,19.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,54,60,6.0,5.546278729,195.48595888689,6.000000000000185,0.0,6.000000000000185,0.0
ex4_otd_rundate2022-03-23,4,otd,63,65,12.0,8.999231486,137.076109322734,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,1,9,18.0,12.95982163,339.218315423481,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,63,58,24.0,18.74966073,294.061954020373,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,45,55,18.0,15.62161491,198.077882832993,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,64,56,12.0,9.611532142,341.072664625738,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,9,26,24.0,23.101115,564.38176990031,0.0,0.0,0.0,0.0
ex4_otd_rundate2022-03-23,4,otd,18,9,12.0,8.7038975,334.331659575354,17.0,15.0,2.0,0.0
ex4_otd_rundate2022-03-23,4,otd,13,8,12.0,7.311860141,259.327533946253,14.99999999999995,12.0,2.99999999999995,0.0
ex4_otd_rundate2022-03-23,4,otd,12,22,12.0,9.050518333,291.661028720496,12.0,10.0,2.0,0.0
ex4_otd_rundate2022-03-23,4,otd,5,3,6.0,5.034361389,65.4325002913669,21.0,0.0,21.0,0.0
ex4_otd_rundate2022-03-23,4,otd,51,49,12.0,7.207493543,237.392142456391,2.0000000000002127,0.0,2.0000000000002127,0.0
