ID,example,week,method,timehorizon,iteration,lowerbound,upperbound,path_count,arc_count
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,76,-1.202411847492386e6,334223.3534460934,3311,22310
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,77,-1.2213536722266637e6,333803.8273976136,3354,22545
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,78,-1.469355525640693e6,333539.98210448516,3417,22788
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,79,-1.179830592525167e6,333400.4139643246,3468,23021
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,80,-1.2191819882387123e6,333394.05708657723,3502,23240
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,81,-1.2935880879927725e6,333312.4126759606,3568,23462
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,82,-2.0132217667362269e6,333293.77266209875,3624,23690
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,83,-2.0826372715389947e6,332997.08886038425,3684,23906
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,84,-1.1537267031474735e6,332985.35368277226,3720,24136
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,85,-1.1242859203902837e6,332475.78627432557,3764,24358
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,86,-1.1673643020946118e6,332152.5515482782,3833,24573
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,87,-1.272656066863446e6,332098.46040965285,3869,24800
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,88,-1.2105588429817471e6,332098.0104205201,3900,25011
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,89,-1.0909746665828337e6,332090.46398482594,3937,25213
ex4_exp29_sag_rundate2026-03-23,4,2019-07-21T08:00:00.0,sag,72,90,-1.0794272745058923e6,332024.4110228304,3961,25412
