varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,144,476,1635,8,2,174.0,186.0,0.0
x,144,476,1634,8,2,168.0,180.0,-0.0
x,144,476,2545,2,1,180.0,186.0,-0.0
x,144,476,2632,7,3,174.0,186.0,0.0
x,144,476,5063,7,7,174.0,180.0,-0.0
x,144,476,2667,7,2,180.0,186.0,-0.0
x,144,476,1658,8,4,174.0,186.0,0.0
x,144,476,2546,2,1,186.0,192.0,-0.0
x,144,476,5005,2,2,186.0,192.0,-0.0
x,144,476,972,3,1,186.0,192.0,0.0
x,144,476,948,3,2,186.0,192.0,0.0
x,144,476,4209,14,8,168.0,180.0,1.0
x,144,476,4909,8,1,180.0,192.0,-0.0
x,144,476,1636,8,2,180.0,192.0,-0.0
x,144,476,1646,8,7,174.0,180.0,-0.0
x,144,476,2690,7,1,180.0,192.0,-0.0
x,144,476,5146,14,14,168.0,174.0,0.0
x,144,476,4210,14,8,174.0,186.0,0.0
x,144,476,4910,8,1,186.0,198.0,0.0
x,144,476,1637,8,2,186.0,198.0,0.0
x,144,476,1647,8,7,180.0,186.0,-0.0
x,144,476,2691,7,1,186.0,198.0,0.0
x,144,476,5076,8,8,180.0,186.0,1.0
x,144,476,2547,2,1,192.0,198.0,-0.0
x,144,476,1648,8,7,186.0,192.0,1.0
x,144,476,2669,7,2,192.0,198.0,0.0
x,144,476,2668,7,2,186.0,192.0,-0.0
x,144,476,2689,7,1,174.0,186.0,0.0
x,144,476,2633,7,3,180.0,192.0,-0.0
x,144,476,973,3,1,192.0,198.0,-0.0
x,144,476,5075,8,8,174.0,180.0,-0.0
x,144,476,2634,7,3,186.0,198.0,0.0
x,144,476,1657,8,4,168.0,180.0,0.0
x,144,476,2807,4,9,180.0,192.0,0.0
x,144,476,1345,9,1,192.0,204.0,0.0
x,144,476,1668,8,13,168.0,180.0,0.0
x,144,476,5136,13,13,180.0,186.0,0.0
x,144,476,4745,13,7,186.0,198.0,0.0
x,144,476,2670,7,2,198.0,204.0,-0.0
x,144,476,5064,7,7,180.0,186.0,-0.0
x,144,476,974,3,1,198.0,204.0,0.0
x,144,476,950,3,2,198.0,204.0,0.0
x,144,476,5077,8,8,186.0,192.0,0.0
x,144,476,4911,8,1,192.0,204.0,-0.0
x,144,476,1638,8,2,192.0,204.0,-0.0
x,144,476,2548,2,1,198.0,204.0,-0.0
x,144,476,1669,8,13,174.0,186.0,0.0
x,144,476,5028,4,4,180.0,186.0,0.0
x,144,476,2789,4,5,186.0,198.0,0.0
x,144,476,826,5,3,198.0,204.0,-0.0
x,144,476,4211,14,8,180.0,192.0,-0.0
x,144,476,5078,8,8,192.0,198.0,0.0
x,144,476,4912,8,1,198.0,210.0,0.0
x,144,476,1649,8,7,192.0,198.0,-0.0
x,144,476,2693,7,1,198.0,210.0,0.0
x,144,476,1639,8,2,198.0,210.0,0.0
x,144,476,1659,8,4,180.0,192.0,0.0
x,144,476,2778,4,6,192.0,198.0,0.0
x,144,476,510,6,1,198.0,210.0,0.0
x,144,476,2636,7,3,198.0,210.0,0.0
x,144,476,2635,7,3,192.0,204.0,-0.0
x,144,476,975,3,1,204.0,210.0,-0.0
x,144,476,951,3,2,204.0,210.0,0.0
x,144,476,2809,4,9,192.0,204.0,0.0
x,144,476,1347,9,1,204.0,216.0,0.0
x,144,476,2549,2,1,204.0,210.0,-0.0
x,144,476,5065,7,7,186.0,192.0,-0.0
x,144,476,5066,7,7,192.0,198.0,-0.0
x,144,476,976,3,1,210.0,216.0,0.0
x,144,476,2692,7,1,192.0,204.0,1.0
x,144,476,5079,8,8,198.0,204.0,0.0
x,144,476,4913,8,1,204.0,216.0,-0.0
x,144,476,1640,8,2,204.0,216.0,-0.0
x,144,476,5844,2,1,216.0,1144,-0.0
x,144,476,2788,4,5,180.0,192.0,0.0
x,144,476,5042,5,5,192.0,198.0,0.0
x,144,476,5043,5,5,198.0,204.0,0.0
x,144,476,884,5,1,204.0,216.0,-0.0
x,144,476,1661,8,4,192.0,204.0,0.0
x,144,476,2780,4,6,204.0,210.0,0.0
x,144,476,457,6,3,210.0,216.0,0.0
x,144,476,5910,3,1,216.0,1144,0.0
x,144,476,2647,7,9,198.0,210.0,0.0
x,144,476,1252,9,5,210.0,216.0,0.0
x,144,476,6042,5,1,216.0,1144,0.0
x,144,476,1660,8,4,186.0,198.0,0.0
x,144,476,2791,4,5,198.0,210.0,0.0
x,144,476,828,5,3,210.0,216.0,0.0
x,144,477,2438,50,57,144.0,156.0,0.0
x,144,477,5575,50,50,150.0,156.0,1.0
x,144,477,2470,50,48,144.0,156.0,0.0
x,144,477,2471,50,48,150.0,162.0,0.0
x,144,477,2439,50,57,150.0,162.0,0.0
x,144,477,5660,57,57,156.0,162.0,0.0
x,144,477,5576,50,50,156.0,162.0,1.0
x,144,477,5552,48,48,156.0,162.0,0.0
x,144,477,1700,57,59,156.0,168.0,0.0
x,144,477,2440,50,57,156.0,168.0,0.0
x,144,477,5553,48,48,162.0,168.0,-0.0
x,144,477,5577,50,50,162.0,168.0,1.0
x,144,477,1701,57,59,162.0,174.0,0.0
x,144,477,5686,59,59,168.0,174.0,0.0
x,144,477,5578,50,50,168.0,174.0,1.0
x,144,477,5574,50,50,144.0,150.0,1.0
x,144,477,5554,48,48,168.0,174.0,-0.0
x,144,477,5590,51,51,168.0,174.0,0.0
x,144,477,2472,50,48,156.0,168.0,-0.0
x,144,477,4284,48,51,156.0,168.0,0.0
x,144,477,2441,50,57,162.0,174.0,0.0
x,144,477,5662,57,57,168.0,174.0,0.0
x,144,477,5687,59,59,174.0,180.0,0.0
x,144,477,5663,57,57,174.0,180.0,0.0
x,144,477,4286,48,51,168.0,180.0,-0.0
x,144,477,4285,48,51,162.0,174.0,0.0
x,144,477,5591,51,51,174.0,180.0,-0.0
x,144,477,1702,57,59,168.0,180.0,0.0
x,144,477,4273,48,49,162.0,168.0,0.0
x,144,477,299,49,51,168.0,180.0,-0.0
x,144,477,1703,57,59,174.0,186.0,0.0
x,144,477,2443,50,57,174.0,186.0,0.0
x,144,477,5661,57,57,162.0,168.0,0.0
x,144,477,5688,59,59,180.0,186.0,0.0
x,144,477,5592,51,51,180.0,186.0,0.0
x,144,477,2473,50,48,162.0,174.0,0.0
x,144,477,4275,48,49,174.0,180.0,-0.0
x,144,477,5568,49,49,180.0,186.0,-0.0
x,144,477,5555,48,48,174.0,180.0,-0.0
x,144,477,5556,48,48,180.0,186.0,0.0
x,144,477,2442,50,57,168.0,180.0,0.0
x,144,477,5664,57,57,180.0,186.0,0.0
x,144,477,4274,48,49,168.0,174.0,-0.0
x,144,477,300,49,51,174.0,186.0,0.0
x,144,477,5689,59,59,186.0,192.0,0.0
x,144,477,4287,48,51,174.0,186.0,0.0
x,144,477,5593,51,51,186.0,192.0,-0.0
x,144,477,301,49,51,180.0,192.0,-0.0
x,144,477,4288,48,51,180.0,192.0,-0.0
x,144,477,1704,57,59,180.0,192.0,0.0
x,144,477,1690,57,50,162.0,174.0,0.0
x,144,477,1705,57,59,186.0,198.0,0.0
x,144,477,2445,50,57,186.0,198.0,0.0
x,144,477,5690,59,59,192.0,198.0,0.0
x,144,477,5566,49,49,168.0,174.0,-0.0
x,144,477,4973,51,48,186.0,198.0,0.0
x,144,477,5594,51,51,192.0,198.0,0.0
x,144,477,2474,50,48,168.0,180.0,-0.0
x,144,477,4277,48,49,186.0,192.0,-0.0
x,144,477,5570,49,49,192.0,198.0,0.0
x,144,477,5579,50,50,174.0,180.0,1.0
x,144,477,5580,50,50,180.0,186.0,1.0
x,144,477,2477,50,48,186.0,198.0,0.0
x,144,477,2476,50,48,180.0,192.0,0.0
x,144,477,5558,48,48,192.0,198.0,0.0
x,144,477,5557,48,48,186.0,192.0,0.0
x,144,477,1382,51,46,168.0,180.0,0.0
x,144,477,4496,46,52,180.0,192.0,0.0
x,144,477,5606,52,52,192.0,198.0,0.0
x,144,477,5691,59,59,198.0,204.0,0.0
x,144,477,5607,52,52,198.0,204.0,-0.0
x,144,477,5581,50,50,186.0,192.0,1.0
x,144,477,2446,50,57,192.0,204.0,1.0
x,144,477,4289,48,51,186.0,198.0,0.0
x,144,477,5595,51,51,198.0,204.0,-0.0
x,144,477,4276,48,49,180.0,186.0,-0.0
x,144,477,5569,49,49,186.0,192.0,-0.0
x,144,477,303,49,51,192.0,204.0,0.0
x,144,477,2444,50,57,180.0,192.0,0.0
x,144,477,1706,57,59,192.0,204.0,0.0
x,144,477,1384,51,46,180.0,192.0,0.0
x,144,477,4498,46,52,192.0,204.0,-0.0
x,144,477,1130,52,58,192.0,204.0,0.0
x,144,477,5559,48,48,198.0,204.0,0.0
x,144,477,2850,59,57,186.0,198.0,0.0
x,144,477,1707,57,59,198.0,210.0,0.0
x,144,477,5665,57,57,186.0,192.0,0.0
x,144,477,5692,59,59,204.0,210.0,0.0
x,144,477,5608,52,52,204.0,210.0,0.0
x,144,477,4975,51,48,198.0,210.0,0.0
x,144,477,4280,48,49,204.0,210.0,0.0
x,144,477,4278,48,49,192.0,198.0,0.0
x,144,477,5571,49,49,198.0,204.0,0.0
x,144,477,5572,49,49,204.0,210.0,0.0
x,144,477,5560,48,48,204.0,210.0,0.0
x,144,477,5596,51,51,204.0,210.0,-0.0
x,144,477,5534,46,46,192.0,198.0,0.0
x,144,477,4499,46,52,198.0,210.0,0.0
x,144,477,302,49,51,186.0,198.0,0.0
x,144,477,1385,51,46,186.0,198.0,0.0
x,144,477,1383,51,46,174.0,186.0,0.0
x,144,477,4497,46,52,186.0,198.0,0.0
x,144,477,1131,52,58,198.0,210.0,0.0
x,144,477,5681,58,58,210.0,216.0,0.0
x,144,477,9604,58,65,216.0,1144,0.0
x,144,477,4272,48,49,156.0,162.0,0.0
x,144,477,298,49,51,162.0,174.0,0.0
x,144,477,5533,46,46,186.0,192.0,0.0
x,144,477,5609,52,52,210.0,216.0,-0.0
x,144,477,9208,52,65,216.0,1144,-0.0
x,144,477,5567,49,49,174.0,180.0,-0.0
x,144,477,1386,51,46,192.0,204.0,-0.0
x,144,477,4500,46,52,204.0,216.0,-0.0
x,144,477,1708,57,59,204.0,216.0,1.0
x,144,477,9670,59,65,216.0,1144,1.0
x,144,477,2452,50,45,162.0,174.0,0.0
x,144,477,5519,45,45,174.0,180.0,0.0
x,144,477,2297,45,50,180.0,192.0,-0.0
x,144,477,5597,51,51,210.0,216.0,-0.0
x,144,477,9142,51,65,216.0,1144,-0.0
x,144,477,1132,52,58,204.0,216.0,-0.0
x,144,478,1266,9,12,150.0,156.0,-0.0
x,144,478,1841,12,22,150.0,162.0,0.0
x,144,478,1820,12,18,150.0,156.0,0.0
x,144,478,3133,18,22,156.0,162.0,-0.0
x,144,478,1265,9,12,144.0,150.0,-0.0
x,144,478,4861,12,26,150.0,162.0,0.0
x,144,478,3356,26,29,162.0,168.0,0.0
x,144,478,3766,22,26,162.0,168.0,-0.0
x,144,478,4862,12,26,156.0,168.0,-0.0
x,144,478,1230,9,15,144.0,156.0,-0.0
x,144,478,658,15,26,156.0,168.0,-0.0
x,144,478,1786,12,15,150.0,156.0,-0.0
x,144,478,3451,26,32,162.0,174.0,0.0
x,144,478,1231,9,15,150.0,162.0,0.0
x,144,478,659,15,26,162.0,174.0,0.0
x,144,478,1075,29,32,168.0,174.0,0.0
x,144,478,679,15,22,156.0,162.0,-0.0
x,144,478,3716,22,29,162.0,174.0,0.0
x,144,478,3357,26,29,168.0,174.0,0.0
x,144,478,5082,9,9,144.0,150.0,1.0
x,144,478,1300,9,18,150.0,162.0,0.0
x,144,478,3112,18,26,162.0,174.0,0.0
x,144,478,5290,26,26,168.0,174.0,-0.0
x,144,478,1842,12,22,156.0,168.0,-0.0
x,144,478,3767,22,26,168.0,174.0,-0.0
x,144,478,5119,12,12,150.0,156.0,-0.0
x,144,478,1787,12,15,156.0,162.0,0.0
x,144,478,680,15,22,162.0,168.0,-0.0
x,144,478,1267,9,12,156.0,162.0,-0.0
x,144,478,4863,12,26,162.0,174.0,0.0
x,144,478,5120,12,12,156.0,162.0,-0.0
x,144,478,3358,26,29,174.0,180.0,-0.0
x,144,478,1843,12,22,162.0,174.0,0.0
x,144,478,3768,22,26,174.0,180.0,-0.0
x,144,478,3452,26,32,168.0,180.0,-0.0
x,144,478,5291,26,26,174.0,180.0,-0.0
x,144,478,4864,12,26,168.0,180.0,-0.0
x,144,478,5241,22,22,162.0,168.0,-0.0
x,144,478,3717,22,29,168.0,180.0,-0.0
x,144,478,4190,32,35,180.0,186.0,0.0
x,144,478,1302,9,18,162.0,174.0,0.0
x,144,478,3114,18,26,174.0,186.0,0.0
x,144,478,1788,12,15,162.0,168.0,0.0
x,144,478,681,15,22,168.0,174.0,-0.0
x,144,478,3718,22,29,174.0,186.0,0.0
x,144,478,1269,9,12,168.0,174.0,-0.0
x,144,478,4865,12,26,174.0,186.0,0.0
x,144,478,1233,9,15,162.0,174.0,0.0
x,144,478,661,15,26,174.0,186.0,0.0
x,144,478,4135,32,39,174.0,186.0,0.0
x,144,478,1268,9,12,162.0,168.0,1.0
x,144,478,5292,26,26,180.0,186.0,-0.0
x,144,478,1789,12,15,168.0,174.0,0.0
x,144,478,682,15,22,174.0,180.0,-0.0
x,144,478,3769,22,26,180.0,186.0,-0.0
x,144,478,1821,12,18,156.0,162.0,-0.0
x,144,478,3123,18,21,162.0,174.0,0.0
x,144,478,3690,21,26,174.0,186.0,0.0
x,144,478,3360,26,29,186.0,192.0,-0.0
x,144,478,3454,26,32,180.0,192.0,-0.0
x,144,478,1078,29,32,186.0,192.0,-0.0
x,144,478,1076,29,32,174.0,180.0,-0.0
x,144,478,4136,32,39,180.0,192.0,-0.0
x,144,478,5083,9,9,150.0,156.0,1.0
x,144,478,1822,12,18,162.0,168.0,-0.0
x,144,478,5194,18,18,168.0,174.0,-0.0
x,144,478,5293,26,26,186.0,192.0,-0.0
x,144,478,3113,18,26,168.0,180.0,-0.0
x,144,478,3359,26,29,180.0,186.0,-0.0
x,144,478,1067,29,35,186.0,198.0,0.0
x,144,478,4189,32,35,174.0,180.0,0.0
x,144,478,3822,35,39,180.0,186.0,0.0
x,144,478,5084,9,9,156.0,162.0,1.0
x,144,478,5085,9,9,162.0,168.0,0.0
x,144,478,3455,26,32,186.0,198.0,0.0
x,144,478,3823,35,39,186.0,192.0,-0.0
x,144,478,1077,29,32,180.0,186.0,-0.0
x,144,478,4137,32,39,186.0,198.0,0.0
x,144,478,5326,29,29,168.0,174.0,0.0
x,144,478,1065,29,35,174.0,186.0,0.0
x,144,478,4192,32,35,192.0,198.0,0.0
x,144,478,1066,29,35,180.0,192.0,-0.0
x,144,478,3824,35,39,192.0,198.0,-0.0
x,144,478,1823,12,18,168.0,174.0,-0.0
x,144,478,3125,18,21,174.0,186.0,0.0
x,144,478,3692,21,26,186.0,198.0,0.0
x,144,478,1845,12,22,174.0,186.0,0.0
x,144,478,3720,22,29,186.0,198.0,0.0
x,144,478,1301,9,18,156.0,168.0,-0.0
x,144,478,3124,18,21,168.0,180.0,0.0
x,144,478,3691,21,26,180.0,192.0,0.0
x,144,478,3361,26,29,192.0,198.0,0.0
x,144,478,3719,22,29,180.0,192.0,0.0
x,144,478,1079,29,32,192.0,198.0,0.0
x,144,478,5123,12,12,174.0,180.0,1.0
x,144,478,1846,12,22,180.0,192.0,-0.0
x,144,478,3771,22,26,192.0,198.0,0.0
x,144,478,3453,26,32,174.0,186.0,0.0
x,144,478,4191,32,35,186.0,192.0,0.0
x,144,478,5086,9,9,168.0,174.0,0.0
x,144,478,1304,9,18,174.0,186.0,0.0
x,144,478,3138,18,22,186.0,192.0,0.0
x,144,478,1280,9,2,162.0,174.0,0.0
x,144,478,2521,2,12,174.0,186.0,0.0
x,144,478,4867,12,26,186.0,198.0,0.0
x,144,478,3362,26,29,198.0,204.0,0.0
x,144,478,3802,35,40,186.0,192.0,0.0
x,144,478,248,40,39,192.0,198.0,0.0
x,144,478,1303,9,18,168.0,180.0,-0.0
x,144,478,3137,18,22,180.0,186.0,0.0
x,144,478,1080,29,32,198.0,204.0,-0.0
x,144,478,3115,18,26,180.0,192.0,-0.0
x,144,478,3456,26,32,192.0,204.0,1.0
x,144,478,3825,35,39,198.0,204.0,-0.0
x,144,478,5087,9,9,174.0,180.0,0.0
x,144,478,1271,9,12,180.0,186.0,0.0
x,144,478,1847,12,22,186.0,198.0,0.0
x,144,478,3772,22,26,198.0,204.0,0.0
x,144,478,3803,35,40,192.0,198.0,0.0
x,144,478,249,40,39,198.0,204.0,0.0
x,144,478,4138,32,39,192.0,204.0,-0.0
x,144,478,3111,18,26,156.0,168.0,-0.0
x,144,478,5192,18,18,156.0,162.0,-0.0
x,144,478,5231,21,21,174.0,180.0,0.0
x,144,478,5193,18,18,162.0,168.0,-0.0
x,144,478,3325,26,27,162.0,174.0,0.0
x,144,478,351,27,31,174.0,186.0,0.0
x,144,478,1566,31,36,186.0,198.0,0.0
x,144,478,2089,36,39,198.0,210.0,0.0
x,144,478,1064,29,35,168.0,180.0,0.0
x,144,478,3801,35,40,180.0,186.0,0.0
x,144,478,247,40,39,186.0,192.0,0.0
x,144,478,1277,9,2,144.0,156.0,0.0
x,144,478,2483,2,5,156.0,162.0,0.0
x,144,478,866,5,4,162.0,174.0,0.0
x,144,478,2806,4,9,174.0,186.0,0.0
x,144,478,1306,9,18,186.0,198.0,0.0
x,144,478,3118,18,26,198.0,210.0,0.0
x,144,478,3122,18,21,156.0,168.0,0.0
x,144,478,3689,21,26,168.0,180.0,0.0
x,144,478,1241,9,5,144.0,150.0,0.0
x,144,478,864,5,4,150.0,162.0,0.0
x,144,478,2804,4,9,162.0,174.0,0.0
x,144,478,1235,9,15,174.0,186.0,0.0
x,144,478,684,15,22,186.0,192.0,0.0
x,144,478,3457,26,32,198.0,210.0,0.0
x,144,478,3804,35,40,198.0,204.0,-0.0
x,144,478,250,40,39,204.0,210.0,-0.0
x,144,478,4139,32,39,198.0,210.0,0.0
x,144,478,1288,9,4,144.0,156.0,-0.0
x,144,478,2803,4,9,156.0,168.0,-0.0
x,144,478,1824,12,18,174.0,180.0,-0.0
x,144,478,5368,32,32,204.0,210.0,0.0
x,144,478,5328,29,29,180.0,186.0,-0.0
x,144,478,4866,12,26,180.0,192.0,1.0
x,144,478,5294,26,26,192.0,198.0,0.0
x,144,478,1081,29,32,204.0,210.0,0.0
x,144,478,5365,32,32,186.0,192.0,-0.0
x,144,478,5366,32,32,192.0,198.0,0.0
x,144,478,875,5,1,150.0,162.0,0.0
x,144,478,3873,1,6,162.0,174.0,0.0
x,144,478,439,6,5,174.0,180.0,0.0
x,144,478,835,5,9,180.0,186.0,0.0
x,144,478,1272,9,12,186.0,192.0,0.0
x,144,478,5126,12,12,192.0,198.0,0.0
x,144,478,4869,12,26,198.0,210.0,0.0
x,144,478,3364,26,29,210.0,216.0,0.0
x,144,478,7664,29,39,216.0,1144,0.0
x,144,478,5243,22,22,174.0,180.0,-0.0
x,144,478,1068,29,35,192.0,204.0,-0.0
x,144,478,3826,35,39,204.0,210.0,-0.0
x,144,478,3928,1,2,162.0,168.0,0.0
x,144,478,2509,2,9,168.0,180.0,0.0
x,144,478,1236,9,15,180.0,192.0,0.0
x,144,478,685,15,22,192.0,198.0,0.0
x,144,478,3722,22,29,198.0,210.0,0.0
x,144,478,1082,29,32,210.0,216.0,0.0
x,144,478,7862,32,39,216.0,1144,0.0
x,144,478,1234,9,15,168.0,180.0,-0.0
x,144,478,662,15,26,180.0,192.0,-0.0
x,144,478,1069,29,35,198.0,210.0,0.0
x,144,478,3827,35,39,210.0,216.0,0.0
x,144,478,4730,9,7,162.0,174.0,0.0
x,144,478,2643,7,9,174.0,186.0,0.0
x,144,478,1793,12,15,192.0,198.0,0.0
x,144,478,665,15,26,198.0,210.0,0.0
x,144,478,5297,26,26,210.0,216.0,0.0
x,144,478,7466,26,39,216.0,1144,0.0
x,144,478,5364,32,32,180.0,186.0,-0.0
x,144,478,5195,18,18,174.0,180.0,-0.0
x,144,478,3126,18,21,180.0,192.0,0.0
x,144,478,5234,21,21,192.0,198.0,0.0
x,144,478,3694,21,26,198.0,210.0,0.0
x,144,478,3135,18,22,168.0,174.0,-0.0
x,144,478,1255,9,10,150.0,162.0,0.0
x,144,478,1743,10,9,162.0,174.0,0.0
x,144,478,1270,9,12,174.0,180.0,-0.0
x,144,478,1791,12,15,180.0,186.0,-0.0
x,144,478,663,15,26,186.0,198.0,0.0
x,144,478,5295,26,26,198.0,204.0,-0.0
x,144,478,3458,26,32,204.0,216.0,0.0
x,144,478,660,15,26,168.0,180.0,-0.0
x,144,478,5122,12,12,168.0,174.0,1.0
x,144,478,4140,32,39,204.0,216.0,1.0
x,144,478,5088,9,9,180.0,186.0,0.0
x,144,478,686,15,22,198.0,204.0,-0.0
x,144,478,3723,22,29,204.0,216.0,-0.0
x,144,478,5329,29,29,186.0,192.0,-0.0
x,144,478,5232,21,21,180.0,186.0,0.0
x,144,478,1070,29,35,204.0,216.0,-0.0
x,144,478,8060,35,39,216.0,1144,-0.0
x,144,478,5159,15,15,174.0,180.0,-0.0
x,144,478,683,15,22,180.0,186.0,0.0
x,144,480,2438,50,57,144.0,156.0,0.0
x,144,480,5575,50,50,150.0,156.0,1.0
x,144,480,2470,50,48,144.0,156.0,0.0
x,144,480,2471,50,48,150.0,162.0,0.0
x,144,480,2439,50,57,150.0,162.0,0.0
x,144,480,5660,57,57,156.0,162.0,0.0
x,144,480,5576,50,50,156.0,162.0,1.0
x,144,480,5552,48,48,156.0,162.0,0.0
x,144,480,1700,57,59,156.0,168.0,0.0
x,144,480,2440,50,57,156.0,168.0,0.0
x,144,480,5553,48,48,162.0,168.0,-0.0
x,144,480,5577,50,50,162.0,168.0,1.0
x,144,480,1701,57,59,162.0,174.0,0.0
x,144,480,5686,59,59,168.0,174.0,0.0
x,144,480,5578,50,50,168.0,174.0,1.0
x,144,480,5574,50,50,144.0,150.0,1.0
x,144,480,5554,48,48,168.0,174.0,-0.0
x,144,480,5590,51,51,168.0,174.0,0.0
x,144,480,2472,50,48,156.0,168.0,-0.0
x,144,480,4284,48,51,156.0,168.0,0.0
x,144,480,2441,50,57,162.0,174.0,0.0
x,144,480,5662,57,57,168.0,174.0,0.0
x,144,480,5687,59,59,174.0,180.0,0.0
x,144,480,5663,57,57,174.0,180.0,0.0
x,144,480,4286,48,51,168.0,180.0,-0.0
x,144,480,4285,48,51,162.0,174.0,0.0
x,144,480,5591,51,51,174.0,180.0,-0.0
x,144,480,1702,57,59,168.0,180.0,0.0
x,144,480,4273,48,49,162.0,168.0,0.0
x,144,480,299,49,51,168.0,180.0,-0.0
x,144,480,1703,57,59,174.0,186.0,0.0
x,144,480,2443,50,57,174.0,186.0,0.0
x,144,480,5661,57,57,162.0,168.0,0.0
x,144,480,5688,59,59,180.0,186.0,0.0
x,144,480,5592,51,51,180.0,186.0,0.0
x,144,480,2473,50,48,162.0,174.0,0.0
x,144,480,4275,48,49,174.0,180.0,-0.0
x,144,480,5568,49,49,180.0,186.0,-0.0
x,144,480,5555,48,48,174.0,180.0,-0.0
x,144,480,5556,48,48,180.0,186.0,0.0
x,144,480,2442,50,57,168.0,180.0,0.0
x,144,480,5664,57,57,180.0,186.0,0.0
x,144,480,4274,48,49,168.0,174.0,-0.0
x,144,480,300,49,51,174.0,186.0,0.0
x,144,480,5689,59,59,186.0,192.0,0.0
x,144,480,4287,48,51,174.0,186.0,0.0
x,144,480,5593,51,51,186.0,192.0,-0.0
x,144,480,301,49,51,180.0,192.0,-0.0
x,144,480,4288,48,51,180.0,192.0,-0.0
x,144,480,1704,57,59,180.0,192.0,0.0
x,144,480,1690,57,50,162.0,174.0,0.0
x,144,480,1705,57,59,186.0,198.0,0.0
x,144,480,2445,50,57,186.0,198.0,0.0
x,144,480,5690,59,59,192.0,198.0,0.0
x,144,480,5566,49,49,168.0,174.0,-0.0
x,144,480,4973,51,48,186.0,198.0,0.0
x,144,480,5594,51,51,192.0,198.0,0.0
x,144,480,2474,50,48,168.0,180.0,-0.0
x,144,480,4277,48,49,186.0,192.0,-0.0
x,144,480,5570,49,49,192.0,198.0,0.0
x,144,480,5579,50,50,174.0,180.0,1.0
x,144,480,5580,50,50,180.0,186.0,1.0
x,144,480,2477,50,48,186.0,198.0,0.0
x,144,480,2476,50,48,180.0,192.0,0.0
x,144,480,5558,48,48,192.0,198.0,0.0
x,144,480,5557,48,48,186.0,192.0,0.0
x,144,480,1382,51,46,168.0,180.0,0.0
x,144,480,4496,46,52,180.0,192.0,0.0
x,144,480,5606,52,52,192.0,198.0,0.0
x,144,480,5691,59,59,198.0,204.0,0.0
x,144,480,5607,52,52,198.0,204.0,-0.0
x,144,480,5581,50,50,186.0,192.0,1.0
x,144,480,2446,50,57,192.0,204.0,1.0
x,144,480,4289,48,51,186.0,198.0,0.0
x,144,480,5595,51,51,198.0,204.0,-0.0
x,144,480,4276,48,49,180.0,186.0,-0.0
x,144,480,5569,49,49,186.0,192.0,-0.0
x,144,480,303,49,51,192.0,204.0,0.0
x,144,480,2444,50,57,180.0,192.0,0.0
x,144,480,1706,57,59,192.0,204.0,0.0
x,144,480,1384,51,46,180.0,192.0,0.0
x,144,480,4498,46,52,192.0,204.0,-0.0
x,144,480,1130,52,58,192.0,204.0,0.0
x,144,480,5559,48,48,198.0,204.0,0.0
x,144,480,2850,59,57,186.0,198.0,0.0
x,144,480,1707,57,59,198.0,210.0,0.0
x,144,480,5665,57,57,186.0,192.0,0.0
x,144,480,5692,59,59,204.0,210.0,0.0
x,144,480,5608,52,52,204.0,210.0,0.0
x,144,480,4975,51,48,198.0,210.0,0.0
x,144,480,4280,48,49,204.0,210.0,0.0
x,144,480,4278,48,49,192.0,198.0,0.0
x,144,480,5571,49,49,198.0,204.0,0.0
x,144,480,5572,49,49,204.0,210.0,0.0
x,144,480,5560,48,48,204.0,210.0,0.0
x,144,480,5596,51,51,204.0,210.0,-0.0
x,144,480,5534,46,46,192.0,198.0,0.0
x,144,480,4499,46,52,198.0,210.0,0.0
x,144,480,302,49,51,186.0,198.0,0.0
x,144,480,1385,51,46,186.0,198.0,0.0
x,144,480,1383,51,46,174.0,186.0,0.0
x,144,480,4497,46,52,186.0,198.0,0.0
x,144,480,1131,52,58,198.0,210.0,0.0
x,144,480,5681,58,58,210.0,216.0,0.0
x,144,480,9604,58,65,216.0,1144,0.0
x,144,480,4272,48,49,156.0,162.0,0.0
x,144,480,298,49,51,162.0,174.0,0.0
x,144,480,5533,46,46,186.0,192.0,0.0
x,144,480,5609,52,52,210.0,216.0,-0.0
x,144,480,9208,52,65,216.0,1144,-0.0
x,144,480,5567,49,49,174.0,180.0,-0.0
x,144,480,1386,51,46,192.0,204.0,-0.0
x,144,480,4500,46,52,204.0,216.0,-0.0
x,144,480,1708,57,59,204.0,216.0,1.0
x,144,480,9670,59,65,216.0,1144,1.0
x,144,480,2452,50,45,162.0,174.0,0.0
x,144,480,5519,45,45,174.0,180.0,0.0
x,144,480,2297,45,50,180.0,192.0,-0.0
x,144,480,5597,51,51,210.0,216.0,-0.0
x,144,480,9142,51,65,216.0,1144,-0.0
x,144,480,1132,52,58,204.0,216.0,-0.0
x,144,482,1092,58,52,150.0,162.0,0.0
x,144,482,1147,52,46,162.0,174.0,0.0
x,144,482,2198,46,41,174.0,186.0,0.0
x,144,482,4446,41,42,186.0,198.0,0.0
x,144,482,709,42,52,198.0,210.0,0.0
x,144,482,5609,52,52,210.0,216.0,0.0
x,144,482,9208,52,65,216.0,1144,0.0
x,144,482,1096,58,52,174.0,186.0,0.0
x,144,482,1151,52,46,186.0,198.0,0.0
x,144,482,4499,46,52,198.0,210.0,0.0
x,144,482,1094,58,52,162.0,174.0,0.0
