ID,example,method,originloc,destloc,arctime_rdd,arctime_raw,arcdist,totaltrips,ordertrips,emptytrips,taxitrips
ex4_bns_rundate2022-03-24,4,bns,62,50,12,11.10251669,308.6391246,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,12,21,24,22.73789799,280.6316482,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,17,25,12,7.616951193,227.3685256,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,15,9,12,7.533510015,261.7883398,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,26,36,24,18.84472222,498.4733019,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,30,27,18,12.30582417,388.8447567,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,62,55,12,11.51726875,229.058968,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,14,10,24,20.06741778,356.3825509,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,21,12,18,16.06699676,280.6316482,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,28,26,24,20.22801583,384.1052127,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,25,16,36,30.0510232,265.1943319,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,58,65,30,29.11685269,295.5957067,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,24,8,72,68.26984361,511.4827123,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,37,25,18,13.53191459,378.8911647,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,25,37,18,13.73118509,378.8911647,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,17,16,24,19.83809514,40.23578695,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,48,57,24,21.39030722,166.5658328,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,56,61,114,109.5041722,178.4934029,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,42,51,18,12.26666667,303.4487387,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,46,52,12,6.872102929,200.0519363,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,32,40,18,13.66731852,285.5258886,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,46,49,24,19.95782972,291.7528371,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,42,38,18,14.82727757,280.191453,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,16,25,12,8.242946924,265.1943319,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,28,29,18,17.82532222,424.9874975,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,5,4,12,6.483729667,128.6999858,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,51,52,24,18.33585493,226.0523524,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,31,21,24,19.96182667,364.587658,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,31,27,12,6.544668642,131.8881152,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,27,21,12,8.425634306,238.4942023,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,44,60,18,16.36713267,442.0215432,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,23,19,12,6.562056459,186.2170829,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,36,40,12,11.58987319,339.2086953,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,27,22,18,14.08238815,277.677242,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,9,18,12,8.877460834,334.3316596,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,20,16,18,16.49453042,275.7203353,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,18,29,18,12.37457,327.5370953,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,25,10,18,14.83286764,512.4717948,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,62,64,18,12.84607139,300.5855879,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,26,27,12,10.8800795,223.3650428,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,54,55,12,9.018922361,251.4133025,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,28,31,12,9.434176667,239.0686578,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,27,31,12,7.228457702,131.8881152,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,50,49,30,29.27748203,422.6161564,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,25,13,18,14.40658722,377.8930518,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,53,56,6,1.9396375,36.65038061,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,15,26,12,11.04091075,325.4363401,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,41,46,12,10.44630278,135.7255649,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,22,27,18,14.08238815,277.677242,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,29,15,24,18.60927163,408.712906,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,32,27,12,10.18822722,271.8680854,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,21,18,18,12.68434497,206.6647572,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,32,31,18,14.93580361,205.4894601,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,13,25,18,14.40658722,377.8930518,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,46,38,66,63.28934278,294.3278355,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,26,15,12,10.23172685,325.4363401,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,8,3,18,12.5044975,267.4645975,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,4,3,30,26.06069347,88.0628709,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,59,63,18,14.36712208,314.8454636,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,36,26,24,18.84472222,498.4733019,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,49,46,30,25.17704041,291.7528371,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,41,52,30,25.90846305,276.1446515,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,33,38,30,24.78536644,258.3422944,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,3,10,12,8.068437771,250.2220457,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,45,62,18,17.73066262,395.6173805,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,9,21,18,17.15014306,390.5776238,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,62,45,18,17.73066262,395.6173805,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,32,43,18,12.43146139,418.0929253,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,38,41,18,12.78653828,194.1152126,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,45,36,18,14.87320462,409.2314644,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,41,58,24,18.40002694,364.7563315,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,35,26,18,13.97987556,289.607601,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,15,18,42,38.59049164,81.72330061,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,16,23,12,6.4,238.3076547,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,19,17,24,20.77045754,44.21079551,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,10,14,24,20.06741778,356.3825509,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,27,26,18,16.75143776,223.3650428,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,61,55,42,36.23945148,202.1972675,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,13,16,12,6.547344583,192.1812929,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,65,66,24,19.58881534,197.3549863,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,31,22,24,23.24222035,356.0999375,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,36,30,18,17.33178681,356.9612022,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,22,21,12,8.335492128,191.0488103,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,30,19,18,12.87256586,364.9446757,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,37,34,24,23.41331597,300.2029906,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,52,63,30,29.36488375,450.6274634,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,56,64,48,46.25954694,341.0726646,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,42,41,12,8.148794762,110.354121,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,23,28,6,5.211147402,127.7345285,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,15,31,36,33.20752778,558.1891572,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,64,54,18,15.50137845,394.1461673,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,61,56,114,109.5041722,178.4934029,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,59,46,30,27.73461194,389.2095163,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,19,14,18,14.75131995,277.425531,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,13,14,6,3.058284722,75.06765283,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,2,6,24,22.82742056,143.5328216,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,51,42,18,12.26666667,303.4487387,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,55,45,18,15.62161491,198.0778828,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,54,44,12,6.98912993,248.6026361,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,23,30,18,13.73363167,275.3282871,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,10,4,12,7.832734444,226.3188365,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,19,23,12,6.573327867,186.2170829,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,43,32,12,11.80302991,418.0929253,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,8,24,72,68.26984361,511.4827123,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,2,8,12,9.515706389,252.4588071,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,38,42,24,20.20000278,280.191453,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,53,62,42,36.89465324,261.6335316,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,10,25,18,14.83286764,512.4717948,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,66,65,12,8.81786638,197.3549863,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,31,28,12,9.434176667,239.0686578,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,40,32,18,13.66731852,285.5258886,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,21,19,12,11.13178264,279.8643648,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,36,45,18,13.05967522,409.2314644,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,10,9,12,8.6671925,163.0746803,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,11,25,18,13.155557,409.269677,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,35,27,24,18.9128482,295.6073811,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,29,28,24,23.19951,424.9874975,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,26,31,18,12.85878625,268.4062307,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,39,31,12,11.95229667,226.7471534,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,63,59,18,15.05375678,314.8454636,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,44,54,12,7.04443728,248.6026361,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,7,1,12,8.537859669,270.9805777,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,11,17,12,8.719465501,181.9773179,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,21,22,42,37.08924944,191.0488103,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,12,11,18,13.98740528,323.0062184,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,35,31,18,15.36117121,190.3533754,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,61,54,66,65.11957687,260.6988592,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,29,21,18,15.49707372,336.3135528,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,15,21,18,12.1694825,250.3982657,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,26,9,24,23.101115,564.3817699,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,21,29,30,27.13993611,336.3135528,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,20,33,18,17.58862278,473.1234682,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,38,33,18,14.95797889,258.3422944,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,65,58,36,34.9450759,295.5957067,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,22,9,42,38.65837105,459.8546127,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,46,59,30,27.73461194,389.2095163,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,22,31,18,17.39329694,356.0999375,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,31,15,36,33.20752778,558.1891572,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,9,15,12,8.179661865,261.7883398,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,21,27,12,8.601281736,238.4942023,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,5,2,12,10.20327564,117.432144,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,7,3,12,9.714279168,254.3961352,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,59,49,24,20.49691306,188.4171927,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,23,31,18,15.48,327.8589883,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,26,39,24,18.69737139,409.1655152,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,10,3,24,19.06852125,250.2220457,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,48,30,48,43.0895832,630.6561807,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,20,14,18,16.26823528,87.7841481,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,3,8,18,12.5044975,267.4645975,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,55,61,42,36.23945148,202.1972675,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,63,66,24,20.32744919,330.7417168,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,1,5,12,6.143079306,180.7175243,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,14,19,18,12.18932403,277.425531,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,41,42,12,8.148794762,110.354121,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,29,18,18,12.37457,327.5370953,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,13,30,18,12.42,529.3894456,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,27,35,24,19.29192694,295.6073811,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,31,26,18,14.12361409,268.4062307,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,31,39,30,24.77053139,226.7471534,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,9,22,30,25.19515102,459.8546127,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,39,26,24,18.69737139,409.1655152,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,64,62,12,11.2237925,300.5855879,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,5,1,12,7.361581389,180.7175243,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,11,12,24,19.72187594,323.0062184,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,40,36,18,12.12779746,339.2086953,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,21,15,24,18.82008487,250.3982657,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,30,48,42,36.6498701,630.6561807,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,53,61,18,15.80335333,215.1435699,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,30,36,18,16.42320659,356.9612022,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,46,41,12,10.56721589,135.7255649,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,54,61,66,65.11957687,260.6988592,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,50,62,18,13.21165365,308.6391246,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,11,14,12,11.84111111,283.3310496,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,28,23,6,4.923608148,127.7345285,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,38,46,66,63.28934278,294.3278355,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,33,14,24,19.61178454,541.8887831,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,58,41,24,18.40002694,364.7563315,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,41,38,18,12.4517772,194.1152126,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,54,64,18,15.50137845,394.1461673,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,14,33,24,20.44402778,541.8887831,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,14,11,18,14.20705339,283.3310496,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,62,56,18,13.79328598,243.5951476,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,3,7,12,9.714279168,254.3961352,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,56,53,6,1.05,36.65038061,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,58,63,24,18.11810865,294.061954,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,49,50,24,20.09466785,422.6161564,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,14,20,6,2.5,87.7841481,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,60,44,18,13.06221164,442.0215432,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,28,36,18,16.25679997,292.1540502,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,27,30,18,12.30582417,388.8447567,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,63,51,36,34.29257854,371.0323075,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,31,35,18,17.19824824,190.3533754,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,19,21,12,11.13178264,279.8643648,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,26,35,18,13.97987556,289.607601,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,1,9,18,12.95982163,339.2183154,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,63,58,24,18.74966073,294.061954,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,45,55,18,15.62161491,198.0778828,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,64,56,12,9.611532142,341.0726646,0,0,0,0
ex4_bns_rundate2022-03-24,4,bns,9,26,24,23.101115,564.3817699,0,0,0,0
