varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,36,149,1821,12,18,48.0,54.0,0.0
x,36,149,3134,18,22,54.0,60.0,0.0
x,36,149,3767,22,26,60.0,66.0,1.0
x,36,149,3358,26,29,66.0,72.0,1.0
x,36,149,1003,29,31,72.0,84.0,0.0
x,36,149,66,3,5,54.0,60.0,-0.0
x,36,149,845,5,10,60.0,72.0,0.0
x,36,149,4862,12,26,48.0,60.0,0.0
x,36,149,3326,26,27,60.0,72.0,0.0
x,36,149,352,27,31,72.0,84.0,0.0
x,36,149,808,5,6,54.0,60.0,-0.0
x,36,149,809,5,6,60.0,66.0,0.0
x,36,149,2484,2,5,54.0,60.0,-0.0
x,36,149,2495,2,3,48.0,54.0,-0.0
x,36,149,956,3,4,54.0,60.0,0.0
x,36,149,2496,2,3,54.0,60.0,0.0
x,36,149,957,3,4,60.0,66.0,0.0
x,36,149,1769,10,11,78.0,84.0,0.0
x,36,149,1842,12,22,48.0,60.0,1.0
x,36,149,3717,22,29,60.0,72.0,0.0
x,36,149,3112,18,26,54.0,66.0,0.0
x,36,149,3357,26,29,60.0,66.0,0.0
x,36,149,5327,29,29,66.0,72.0,0.0
x,36,149,5060,7,7,48.0,54.0,0.0
x,36,149,2630,7,3,54.0,66.0,0.0
x,36,149,935,3,10,66.0,78.0,0.0
x,36,149,1781,10,19,78.0,90.0,0.0
x,36,149,5110,11,11,60.0,66.0,0.0
x,36,149,1968,17,25,78.0,90.0,0.0
x,36,149,2527,2,7,36.0,42.0,0.0
x,36,149,2674,7,13,42.0,54.0,0.0
x,36,149,3279,13,17,54.0,66.0,0.0
x,36,149,5183,17,17,66.0,72.0,0.0
x,36,149,2052,17,19,72.0,78.0,-0.0
x,36,149,37,25,30,84.0,90.0,-0.0
x,36,149,1858,16,25,78.0,90.0,0.0
x,36,149,4008,19,25,84.0,90.0,0.0
x,36,149,495,6,11,66.0,78.0,0.0
x,36,149,2612,11,19,78.0,90.0,0.0
x,36,149,5136,13,13,72.0,78.0,0.0
x,36,149,3283,13,17,78.0,90.0,0.0
x,36,149,2493,2,3,36.0,42.0,-0.0
x,36,149,954,3,4,42.0,48.0,0.0
x,36,149,2825,4,10,48.0,60.0,0.0
x,36,149,903,16,17,72.0,78.0,0.0
x,36,149,5050,6,6,60.0,66.0,-0.0
x,36,149,4650,11,17,78.0,90.0,0.0
x,36,149,5193,18,18,54.0,60.0,-0.0
x,36,149,3136,18,22,66.0,72.0,0.0
x,36,149,3329,26,27,78.0,90.0,0.0
x,36,149,1758,10,16,78.0,90.0,0.0
x,36,149,5242,22,22,60.0,66.0,-0.0
x,36,149,3768,22,26,66.0,72.0,-0.0
x,36,149,3328,26,27,72.0,84.0,0.0
x,36,149,5306,27,27,84.0,90.0,0.0
x,36,149,2601,11,16,84.0,90.0,0.0
x,36,149,1065,29,35,66.0,78.0,0.0
x,36,149,3802,35,40,78.0,84.0,0.0
x,36,149,270,40,43,84.0,90.0,0.0
x,36,149,5059,7,7,42.0,48.0,0.0
x,36,149,2675,7,13,48.0,60.0,0.0
x,36,149,5134,13,13,60.0,66.0,0.0
x,36,149,5135,13,13,66.0,72.0,0.0
x,36,149,4606,13,16,72.0,84.0,0.0
x,36,149,1946,16,19,84.0,90.0,0.0
x,36,149,2772,4,6,48.0,54.0,0.0
x,36,149,5085,9,9,54.0,60.0,0.0
x,36,149,1303,9,18,60.0,72.0,0.0
x,36,149,5196,18,18,72.0,78.0,0.0
x,36,149,3116,18,26,78.0,90.0,0.0
x,36,149,5098,10,10,60.0,66.0,0.0
x,36,149,1066,29,35,72.0,84.0,1.0
x,36,149,3803,35,40,84.0,90.0,1.0
x,36,149,64,3,5,42.0,48.0,0.0
x,36,149,5292,26,26,72.0,78.0,0.0
x,36,149,1269,9,12,60.0,66.0,0.0
x,36,149,5123,12,12,66.0,72.0,0.0
x,36,149,3771,22,26,84.0,90.0,0.0
x,36,149,886,3,6,42.0,48.0,0.0
x,36,149,1754,10,16,54.0,66.0,0.0
x,36,149,5171,16,16,66.0,72.0,0.0
x,36,149,38,25,30,90.0,96.0,0.0
x,36,149,5208,19,19,72.0,78.0,-0.0
x,36,149,5343,30,30,90.0,96.0,-0.0
x,36,149,910,3,9,42.0,54.0,0.0
x,36,149,5086,9,9,60.0,66.0,0.0
x,36,149,5124,12,12,72.0,78.0,0.0
x,36,149,1847,12,22,78.0,90.0,0.0
x,36,149,3772,22,26,90.0,96.0,0.0
x,36,149,5002,2,2,60.0,66.0,0.0
x,36,149,2521,2,12,66.0,78.0,0.0
x,36,149,1826,12,18,78.0,84.0,0.0
x,36,149,3128,18,21,84.0,96.0,0.0
x,36,149,2806,4,9,66.0,78.0,0.0
x,36,149,1237,9,15,78.0,90.0,0.0
x,36,149,686,15,22,90.0,96.0,0.0
x,36,149,2481,2,5,36.0,42.0,0.0
x,36,149,842,5,10,42.0,54.0,0.0
x,36,149,1743,10,9,54.0,66.0,0.0
x,36,149,3330,26,27,84.0,96.0,0.0
x,36,149,1258,9,10,60.0,72.0,0.0
x,36,149,2055,17,19,90.0,96.0,-0.0
x,36,149,1787,12,15,48.0,54.0,0.0
x,36,149,5157,15,15,54.0,60.0,-0.0
x,36,149,660,15,26,60.0,72.0,0.0
x,36,149,5307,27,27,90.0,96.0,0.0
x,36,149,3452,26,32,60.0,72.0,0.0
x,36,149,4136,32,39,72.0,84.0,0.0
x,36,149,601,39,43,84.0,96.0,-0.0
x,36,149,1759,10,16,84.0,96.0,0.0
x,36,149,680,15,22,54.0,60.0,0.0
x,36,149,1567,31,36,84.0,96.0,-0.0
x,36,149,5084,9,9,48.0,54.0,-0.0
x,36,149,5161,15,15,78.0,84.0,0.0
x,36,149,664,15,26,84.0,96.0,0.0
x,36,149,1791,12,15,72.0,78.0,0.0
x,36,149,685,15,22,84.0,90.0,0.0
x,36,149,1843,12,22,54.0,66.0,0.0
x,36,149,3718,22,29,66.0,78.0,0.0
x,36,149,5329,29,29,78.0,84.0,0.0
x,36,149,1005,29,31,84.0,96.0,0.0
x,36,149,1788,12,15,54.0,60.0,-0.0
x,36,149,681,15,22,60.0,66.0,0.0
x,36,149,3359,26,29,72.0,78.0,0.0
x,36,149,4864,12,26,60.0,72.0,0.0
x,36,149,354,27,31,84.0,96.0,0.0
x,36,149,3360,26,29,78.0,84.0,0.0
x,36,149,2676,7,13,54.0,66.0,0.0
x,36,149,3304,13,19,66.0,78.0,0.0
x,36,149,2925,30,37,90.0,102.0,0.0
x,36,149,5328,29,29,72.0,78.0,0.0
x,36,149,1004,29,31,78.0,90.0,0.0
x,36,149,1568,31,36,90.0,102.0,0.0
x,36,149,853,5,2,42.0,54.0,0.0
x,36,149,1970,17,25,90.0,102.0,0.0
x,36,149,3126,18,21,72.0,84.0,0.0
x,36,149,5234,21,21,84.0,90.0,0.0
x,36,149,4945,21,19,90.0,102.0,0.0
x,36,149,830,5,9,42.0,48.0,0.0
x,36,149,1301,9,18,48.0,60.0,0.0
x,36,149,3124,18,21,60.0,72.0,0.0
x,36,149,5232,21,21,72.0,78.0,0.0
x,36,149,3671,21,23,78.0,90.0,0.0
x,36,149,2994,23,28,90.0,96.0,0.0
x,36,149,5320,28,28,96.0,102.0,0.0
x,36,149,5290,26,26,60.0,66.0,0.0
x,36,149,5291,26,26,66.0,72.0,-0.0
x,36,149,366,27,28,90.0,102.0,0.0
x,36,149,3123,18,21,54.0,66.0,0.0
x,36,149,3669,21,23,66.0,78.0,0.0
x,36,149,2992,23,28,78.0,84.0,0.0
x,36,149,5318,28,28,84.0,90.0,0.0
x,36,149,2747,28,30,90.0,102.0,0.0
x,36,149,3824,35,39,84.0,90.0,0.0
x,36,149,602,39,43,90.0,102.0,0.0
x,36,149,5245,22,22,78.0,84.0,0.0
x,36,149,3331,26,27,90.0,102.0,0.0
x,36,149,4730,9,7,54.0,66.0,0.0
x,36,149,2678,7,13,66.0,78.0,0.0
x,36,149,5137,13,13,78.0,84.0,0.0
x,36,149,3307,13,19,84.0,96.0,0.0
x,36,149,5212,19,19,96.0,102.0,0.0
x,36,149,1291,9,4,54.0,66.0,0.0
x,36,149,2775,4,6,66.0,72.0,0.0
x,36,149,475,6,10,72.0,78.0,0.0
x,36,149,4009,19,25,90.0,96.0,0.0
x,36,149,39,25,30,96.0,102.0,0.0
x,36,149,1076,29,32,66.0,72.0,-0.0
x,36,149,2394,43,47,96.0,102.0,1.0
x,36,149,2406,43,44,96.0,102.0,0.0
x,36,149,1078,29,32,78.0,84.0,0.0
x,36,149,4192,32,35,84.0,90.0,0.0
x,36,149,3804,35,40,90.0,96.0,0.0
x,36,149,272,40,43,96.0,102.0,0.0
x,36,149,931,3,10,42.0,54.0,0.0
x,36,149,5282,25,25,84.0,90.0,-0.0
x,36,149,5283,25,25,90.0,96.0,0.0
x,36,149,5402,35,35,84.0,90.0,0.0
x,36,149,3454,26,32,72.0,84.0,0.0
x,36,149,2393,43,47,90.0,96.0,0.0
x,36,149,764,47,54,96.0,102.0,0.0
x,36,149,5341,30,30,78.0,84.0,0.0
x,36,149,2924,30,37,84.0,96.0,0.0
x,36,149,3163,37,45,96.0,108.0,0.0
x,36,149,8734,45,53,108.0,1036,0.0
x,36,149,5133,13,13,54.0,60.0,0.0
x,36,149,4604,13,16,60.0,72.0,0.0
x,36,149,2926,30,37,96.0,108.0,0.0
x,36,149,8206,37,53,108.0,1036,0.0
x,36,149,5120,12,12,48.0,54.0,-0.0
x,36,149,2748,28,30,96.0,108.0,-0.0
x,36,149,7744,30,53,108.0,1036,-0.0
x,36,149,591,39,36,90.0,102.0,0.0
x,36,149,5417,36,36,102.0,108.0,0.0
x,36,149,8140,36,53,108.0,1036,0.0
x,36,149,2539,2,1,36.0,42.0,0.0
x,36,149,3882,1,5,42.0,54.0,0.0
x,36,149,877,5,1,54.0,66.0,0.0
x,36,149,3897,1,3,66.0,72.0,0.0
x,36,149,5016,3,3,72.0,78.0,0.0
x,36,149,937,3,10,78.0,90.0,0.0
x,36,149,1760,10,16,90.0,102.0,0.0
x,36,149,1949,16,19,102.0,108.0,0.0
x,36,149,7018,19,53,108.0,1036,0.0
x,36,149,1002,29,31,66.0,78.0,0.0
x,36,149,1566,31,36,78.0,90.0,0.0
x,36,149,2100,36,47,90.0,102.0,0.0
x,36,149,765,47,54,102.0,108.0,1.0
x,36,149,9328,54,53,108.0,1036,1.0
x,36,149,2685,7,1,42.0,54.0,0.0
x,36,149,4989,1,1,54.0,60.0,0.0
x,36,149,4990,1,1,60.0,66.0,0.0
x,36,149,5017,3,3,78.0,84.0,0.0
x,36,149,893,3,6,84.0,90.0,0.0
x,36,149,499,6,11,90.0,102.0,0.0
x,36,149,2604,11,16,102.0,108.0,0.0
x,36,149,6820,16,53,108.0,1036,0.0
x,36,149,4578,2,8,36.0,48.0,0.0
x,36,149,5072,8,8,48.0,54.0,0.0
x,36,149,5073,8,8,54.0,60.0,0.0
x,36,149,5074,8,8,60.0,66.0,0.0
x,36,149,4908,8,1,66.0,78.0,0.0
x,36,149,3877,1,6,78.0,90.0,0.0
x,36,149,478,6,10,90.0,96.0,-0.0
x,36,149,1761,10,16,96.0,108.0,-0.0
x,36,149,1666,8,13,48.0,60.0,0.0
x,36,149,1944,16,19,72.0,78.0,-0.0
x,36,149,5209,19,19,78.0,84.0,0.0
x,36,149,4998,2,2,36.0,42.0,-0.0
x,36,149,4999,2,2,42.0,48.0,-0.0
x,36,149,1825,12,18,72.0,78.0,0.0
x,36,149,5309,27,27,102.0,108.0,0.0
x,36,149,7546,27,53,108.0,1036,-0.0
x,36,149,5246,22,22,84.0,90.0,0.0
x,36,149,3332,26,27,96.0,108.0,0.0
x,36,149,2111,36,44,90.0,102.0,0.0
x,36,149,1185,44,47,102.0,108.0,0.0
x,36,149,8866,47,53,108.0,1036,0.0
x,36,149,5243,22,22,66.0,72.0,-0.0
x,36,149,1569,31,36,96.0,108.0,0.0
x,36,149,3823,35,39,78.0,84.0,-0.0
x,36,149,4190,32,35,72.0,78.0,0.0
x,36,149,271,40,43,90.0,96.0,1.0
x,36,149,2101,36,47,96.0,108.0,-0.0
x,36,150,585,39,36,54.0,66.0,0.0
x,36,150,2096,36,47,66.0,78.0,0.0
x,36,150,3795,35,40,36.0,42.0,1.0
x,36,150,263,40,43,42.0,48.0,1.0
x,36,150,2386,43,47,48.0,54.0,1.0
x,36,150,3797,35,40,48.0,54.0,-0.0
x,36,150,265,40,43,54.0,60.0,0.0
x,36,150,2400,43,44,60.0,66.0,0.0
x,36,150,1179,44,47,66.0,72.0,0.0
x,36,150,2388,43,47,60.0,66.0,-0.0
x,36,150,2095,36,47,60.0,72.0,0.0
x,36,150,5394,35,35,36.0,42.0,0.0
x,36,150,3796,35,40,42.0,48.0,0.0
x,36,150,264,40,43,48.0,54.0,0.0
x,36,150,2387,43,47,54.0,60.0,0.0
x,36,150,596,39,43,54.0,66.0,0.0
x,36,150,2401,43,44,66.0,72.0,0.0
x,36,150,1180,44,47,72.0,78.0,0.0
x,36,150,2389,43,47,66.0,72.0,-0.0
x,36,150,562,39,40,54.0,60.0,0.0
x,36,150,266,40,43,60.0,66.0,0.0
x,36,150,5395,35,35,42.0,48.0,0.0
x,36,150,3818,35,39,48.0,54.0,0.0
x,36,150,5410,36,36,60.0,66.0,0.0
x,36,150,2107,36,44,66.0,78.0,0.0
x,36,150,1181,44,47,78.0,84.0,0.0
x,36,150,5396,35,35,48.0,54.0,0.0
x,36,150,5397,35,35,54.0,60.0,0.0
x,36,150,3820,35,39,60.0,66.0,0.0
x,36,150,598,39,43,66.0,78.0,0.0
x,36,150,2391,43,47,78.0,84.0,0.0
x,36,150,5456,40,40,48.0,54.0,-0.0
x,36,150,595,39,43,48.0,60.0,0.0
x,36,150,5494,43,43,60.0,66.0,0.0
x,36,150,3817,35,39,42.0,48.0,-0.0
x,36,150,2398,43,44,48.0,54.0,0.0
x,36,150,1177,44,47,54.0,60.0,0.0
x,36,150,5443,39,39,42.0,48.0,0.0
x,36,150,584,39,36,48.0,60.0,0.0
x,36,150,594,39,43,42.0,54.0,0.0
x,36,150,587,39,36,66.0,78.0,0.0
x,36,150,2098,36,47,78.0,90.0,0.0
x,36,150,5445,39,39,54.0,60.0,0.0
x,36,150,5446,39,39,60.0,66.0,0.0
x,36,150,5447,39,39,66.0,72.0,0.0
x,36,150,5448,39,39,72.0,78.0,0.0
x,36,150,600,39,43,78.0,90.0,0.0
x,36,150,2393,43,47,90.0,96.0,0.0
x,36,150,3816,35,39,36.0,42.0,0.0
x,36,150,560,39,40,42.0,48.0,0.0
x,36,150,2109,36,44,78.0,90.0,0.0
x,36,150,1183,44,47,90.0,96.0,0.0
x,36,150,5455,40,40,42.0,48.0,0.0
x,36,150,2399,43,44,54.0,60.0,0.0
x,36,150,1178,44,47,60.0,66.0,0.0
x,36,151,5144,14,14,48.0,54.0,0.0
x,36,151,4262,14,24,54.0,66.0,0.0
x,36,151,4323,24,33,66.0,78.0,0.0
x,36,151,146,14,20,72.0,78.0,0.0
x,36,151,4581,2,8,54.0,66.0,0.0
x,36,151,1669,8,13,66.0,78.0,0.0
x,36,151,1667,8,13,54.0,66.0,0.0
x,36,151,3315,13,14,66.0,72.0,0.0
x,36,151,5148,14,14,72.0,78.0,0.0
x,36,151,1675,8,14,36.0,48.0,1.0
x,36,151,142,14,20,48.0,54.0,0.0
x,36,151,5217,20,20,54.0,60.0,0.0
x,36,151,3548,20,24,60.0,72.0,-0.0
x,36,151,5268,24,24,72.0,78.0,0.0
x,36,151,1679,8,14,60.0,72.0,0.0
x,36,151,1656,8,4,54.0,66.0,0.0
x,36,151,2817,4,8,66.0,78.0,0.0
x,36,151,1664,8,13,36.0,48.0,0.0
x,36,151,5132,13,13,48.0,54.0,0.0
x,36,151,3313,13,14,54.0,60.0,0.0
x,36,151,5146,14,14,60.0,66.0,0.0
x,36,151,4264,14,24,66.0,78.0,0.0
x,36,151,5070,8,8,36.0,42.0,0.0
x,36,151,1654,8,4,42.0,54.0,0.0
x,36,151,2815,4,8,54.0,66.0,0.0
x,36,151,1680,8,14,66.0,78.0,0.0
x,36,151,4261,14,24,48.0,60.0,1.0
x,36,151,4322,24,33,60.0,72.0,1.0
x,36,151,5376,33,33,72.0,78.0,0.0
x,36,151,4263,14,24,60.0,72.0,0.0
x,36,151,4904,8,1,42.0,54.0,0.0
x,36,151,3884,1,5,54.0,66.0,0.0
x,36,151,846,5,10,66.0,78.0,0.0
x,36,151,5133,13,13,54.0,60.0,0.0
x,36,151,5134,13,13,60.0,66.0,0.0
x,36,151,5071,8,8,42.0,48.0,0.0
x,36,151,5072,8,8,48.0,54.0,0.0
x,36,151,5073,8,8,54.0,60.0,0.0
x,36,151,143,14,20,54.0,60.0,0.0
x,36,151,5145,14,14,54.0,60.0,-0.0
x,36,151,5267,24,24,66.0,72.0,0.0
x,36,151,5135,13,13,66.0,72.0,0.0
x,36,151,3316,13,14,72.0,78.0,0.0
x,36,151,3312,13,14,48.0,54.0,0.0
x,36,151,4324,24,33,72.0,84.0,0.0
x,36,151,518,33,42,72.0,84.0,1.0
x,36,151,3917,1,8,54.0,66.0,0.0
x,36,151,3317,13,14,78.0,84.0,0.0
x,36,151,5137,13,13,78.0,84.0,0.0
x,36,151,5075,8,8,66.0,72.0,0.0
x,36,151,1681,8,14,72.0,84.0,0.0
x,36,151,5149,14,14,78.0,84.0,0.0
x,36,151,4989,1,1,54.0,60.0,0.0
x,36,151,4990,1,1,60.0,66.0,0.0
x,36,151,3919,1,8,66.0,78.0,0.0
x,36,151,5077,8,8,78.0,84.0,0.0
x,36,151,3918,1,8,60.0,72.0,0.0
x,36,151,1670,8,13,72.0,84.0,0.0
x,36,151,3928,1,2,54.0,60.0,0.0
x,36,151,5002,2,2,60.0,66.0,0.0
x,36,151,4583,2,8,66.0,78.0,0.0
x,36,151,4265,14,24,72.0,84.0,0.0
x,36,151,1677,8,14,48.0,60.0,0.0
x,36,151,1678,8,14,54.0,66.0,0.0
x,36,151,4325,24,33,78.0,90.0,0.0
x,36,151,519,33,42,78.0,90.0,0.0
x,36,151,3551,20,24,78.0,90.0,0.0
x,36,151,1767,10,11,66.0,72.0,0.0
x,36,151,2622,11,14,72.0,84.0,0.0
x,36,151,148,14,20,84.0,90.0,0.0
x,36,151,5270,24,24,84.0,90.0,0.0
x,36,151,2826,4,10,54.0,66.0,0.0
x,36,151,5099,10,10,66.0,72.0,0.0
x,36,151,1768,10,11,72.0,78.0,0.0
x,36,151,2623,11,14,78.0,90.0,0.0
x,36,151,5076,8,8,72.0,78.0,0.0
x,36,151,1671,8,13,78.0,90.0,0.0
x,36,151,1668,8,13,60.0,72.0,0.0
x,36,151,5136,13,13,72.0,78.0,0.0
x,36,151,3283,13,17,78.0,90.0,0.0
x,36,151,3318,13,14,84.0,90.0,0.0
x,36,151,3897,1,3,66.0,72.0,0.0
x,36,151,959,3,4,72.0,78.0,0.0
x,36,151,2819,4,8,78.0,90.0,0.0
x,36,151,5001,2,2,54.0,60.0,0.0
x,36,151,2510,2,9,66.0,78.0,0.0
x,36,151,1261,9,10,78.0,90.0,0.0
x,36,151,2508,2,9,54.0,66.0,0.0
x,36,151,4424,9,6,66.0,78.0,0.0
x,36,151,497,6,11,78.0,90.0,0.0
x,36,151,5138,13,13,84.0,90.0,0.0
x,36,151,5147,14,14,66.0,72.0,0.0
x,36,151,5221,20,20,78.0,84.0,0.0
x,36,151,5222,20,20,84.0,90.0,-0.0
x,36,151,3875,1,6,66.0,78.0,0.0
x,36,151,4326,24,33,84.0,96.0,-0.0
x,36,151,520,33,42,84.0,96.0,0.0
x,36,151,147,14,20,78.0,84.0,0.0
x,36,151,3552,20,24,84.0,96.0,0.0
x,36,151,3874,1,6,60.0,72.0,0.0
x,36,151,496,6,11,72.0,84.0,0.0
x,36,151,2624,11,14,84.0,96.0,0.0
x,36,151,1682,8,14,78.0,90.0,0.0
x,36,151,149,14,20,90.0,96.0,0.0
x,36,151,1631,8,2,42.0,54.0,0.0
x,36,151,2496,2,3,54.0,60.0,0.0
x,36,151,934,3,10,60.0,72.0,0.0
x,36,151,5151,14,14,90.0,96.0,0.0
x,36,151,4991,1,1,66.0,72.0,0.0
x,36,151,3920,1,8,72.0,84.0,0.0
x,36,151,1683,8,14,84.0,96.0,0.0
x,36,151,5266,24,24,60.0,66.0,0.0
x,36,151,1771,10,11,90.0,96.0,0.0
x,36,151,5079,8,8,90.0,96.0,0.0
x,36,151,3319,13,14,90.0,96.0,0.0
x,36,151,3553,20,24,90.0,102.0,0.0
x,36,151,5377,33,33,78.0,84.0,0.0
x,36,151,4268,14,24,90.0,102.0,0.0
x,36,151,1676,8,14,42.0,54.0,0.0
x,36,151,2773,4,6,54.0,60.0,0.0
x,36,151,5050,6,6,60.0,66.0,0.0
x,36,151,5051,6,6,66.0,72.0,0.0
x,36,151,150,14,20,96.0,102.0,0.0
x,36,151,5152,14,14,96.0,102.0,0.0
x,36,151,5378,33,33,84.0,90.0,0.0
x,36,151,521,33,42,90.0,102.0,0.0
x,36,151,1259,9,10,66.0,78.0,0.0
x,36,151,1769,10,11,78.0,84.0,0.0
x,36,151,5112,11,11,72.0,78.0,0.0
x,36,151,5113,11,11,78.0,84.0,0.0
x,36,151,4907,8,1,60.0,72.0,0.0
x,36,151,4992,1,1,72.0,78.0,0.0
x,36,151,3921,1,8,78.0,90.0,0.0
x,36,151,1684,8,14,90.0,102.0,0.0
x,36,151,1666,8,13,48.0,60.0,0.0
x,36,151,5224,20,20,96.0,102.0,0.0
x,36,151,3301,13,19,48.0,60.0,0.0
x,36,151,4091,19,20,60.0,72.0,0.0
x,36,151,3550,20,24,72.0,84.0,0.0
x,36,151,522,33,42,96.0,108.0,-0.0
x,36,151,1665,8,13,42.0,54.0,0.0
x,36,151,1641,8,7,36.0,42.0,0.0
x,36,151,2674,7,13,42.0,54.0,0.0
x,36,151,4604,13,16,60.0,72.0,0.0
x,36,151,5172,16,16,72.0,78.0,0.0
x,36,151,5173,16,16,78.0,84.0,0.0
x,36,151,1924,16,20,84.0,96.0,0.0
x,36,151,3554,20,24,96.0,108.0,0.0
x,36,151,7337,24,42,108.0,1036,0.0
x,36,151,3314,13,14,60.0,66.0,0.0
x,36,151,2804,4,9,54.0,66.0,0.0
x,36,151,5087,9,9,66.0,72.0,0.0
x,36,151,1260,9,10,72.0,84.0,0.0
x,36,151,1770,10,11,84.0,90.0,0.0
x,36,151,2602,11,16,90.0,96.0,-0.0
x,36,151,1926,16,20,96.0,108.0,0.0
x,36,151,7073,20,42,108.0,1036,0.0
x,36,151,2785,4,5,54.0,66.0,0.0
x,36,151,5039,5,5,66.0,72.0,0.0
x,36,151,835,5,9,72.0,78.0,-0.0
x,36,151,2626,11,14,96.0,108.0,0.0
x,36,151,6677,14,42,108.0,1036,0.0
x,36,151,2662,7,2,42.0,48.0,0.0
x,36,151,2483,2,5,48.0,54.0,0.0
x,36,151,877,5,1,54.0,66.0,0.0
x,36,151,3942,1,7,66.0,78.0,0.0
x,36,151,2656,7,8,78.0,84.0,0.0
x,36,151,5078,8,8,84.0,90.0,0.0
x,36,151,1673,8,13,90.0,102.0,0.0
x,36,151,5141,13,13,102.0,108.0,0.0
x,36,151,6611,13,42,108.0,1036,0.0
x,36,152,1436,60,47,66.0,78.0,0.0
x,36,152,78,55,60,54.0,66.0,0.0
x,36,152,1469,60,54,66.0,72.0,0.0
x,36,152,2229,54,47,72.0,78.0,0.0
x,36,152,95,55,54,54.0,66.0,0.0
x,36,152,2240,54,44,66.0,78.0,0.0
x,36,152,96,55,54,60.0,72.0,0.0
x,36,152,4804,55,62,54.0,66.0,0.0
x,36,152,3189,62,55,66.0,78.0,0.0
x,36,152,1434,60,47,54.0,66.0,0.0
x,36,152,4670,47,36,66.0,78.0,0.0
x,36,152,5413,36,36,78.0,84.0,0.0
x,36,152,5697,60,60,54.0,60.0,-0.0
x,36,152,1435,60,47,60.0,72.0,0.0
x,36,152,4671,47,36,72.0,84.0,0.0
x,36,152,2899,30,28,60.0,72.0,1.0
x,36,152,2723,28,31,72.0,84.0,-0.0
x,36,152,2227,54,47,60.0,66.0,0.0
x,36,152,4506,47,44,66.0,72.0,0.0
x,36,152,1202,44,36,72.0,84.0,0.0
x,36,152,2228,54,47,66.0,72.0,0.0
x,36,152,1467,60,54,54.0,60.0,0.0
x,36,152,5626,54,54,60.0,66.0,0.0
x,36,152,5338,30,30,60.0,66.0,0.0
x,36,152,2900,30,28,66.0,78.0,0.0
x,36,152,2702,28,27,78.0,84.0,1.0
x,36,152,5699,60,60,66.0,72.0,0.0
x,36,152,1470,60,54,72.0,78.0,0.0
x,36,152,2230,54,47,78.0,84.0,0.0
x,36,152,4237,56,53,48.0,54.0,0.0
x,36,152,3975,53,60,54.0,66.0,0.0
x,36,152,4672,47,36,78.0,90.0,0.0
x,36,152,3166,37,30,48.0,60.0,1.0
x,36,152,131,56,60,54.0,60.0,0.0
x,36,152,1468,60,54,60.0,66.0,0.0
x,36,152,1203,44,36,78.0,90.0,0.0
x,36,152,130,56,60,48.0,54.0,-0.0
x,36,152,2120,36,31,78.0,90.0,0.0
x,36,152,4507,47,44,72.0,78.0,0.0
x,36,152,2701,28,27,72.0,78.0,0.0
x,36,152,353,27,31,78.0,90.0,0.0
x,36,152,5637,55,55,54.0,60.0,0.0
x,36,152,5638,55,55,60.0,66.0,0.0
x,36,152,97,55,54,66.0,78.0,0.0
x,36,152,2242,54,44,78.0,90.0,0.0
x,36,152,5648,56,56,48.0,54.0,0.0
x,36,152,5414,36,36,84.0,90.0,0.0
x,36,152,5639,55,55,66.0,72.0,0.0
x,36,152,98,55,54,72.0,84.0,0.0
x,36,152,2231,54,47,84.0,90.0,0.0
x,36,152,190,64,56,60.0,72.0,0.0
x,36,152,134,56,60,72.0,78.0,0.0
x,36,152,1438,60,47,78.0,90.0,0.0
x,36,152,2379,43,39,72.0,84.0,0.0
x,36,152,5450,39,39,84.0,90.0,0.0
x,36,152,771,47,43,66.0,72.0,0.0
x,36,152,2368,43,40,72.0,84.0,0.0
x,36,152,248,40,39,84.0,90.0,0.0
x,36,152,167,55,56,60.0,66.0,0.0
x,36,152,133,56,60,66.0,72.0,0.0
x,36,152,5700,60,60,72.0,78.0,0.0
x,36,152,3950,53,55,48.0,54.0,0.0
x,36,152,579,39,31,84.0,96.0,0.0
x,36,152,2121,36,31,84.0,96.0,-0.0
x,36,152,5316,28,28,72.0,78.0,1.0
x,36,152,2724,28,31,78.0,90.0,0.0
x,36,152,5649,56,56,54.0,60.0,0.0
x,36,152,132,56,60,60.0,66.0,-0.0
x,36,152,5628,54,54,72.0,78.0,-0.0
x,36,152,4673,47,36,84.0,96.0,0.0
x,36,152,5339,30,30,66.0,72.0,-0.0
x,36,152,2901,30,28,72.0,84.0,0.0
x,36,152,2725,28,31,84.0,96.0,0.0
x,36,152,5612,53,53,48.0,54.0,0.0
x,36,152,4508,47,44,78.0,84.0,0.0
x,36,152,1204,44,36,84.0,96.0,0.0
x,36,152,3974,53,60,48.0,60.0,0.0
x,36,152,4380,53,64,48.0,60.0,0.0
x,36,152,5746,64,64,60.0,66.0,0.0
x,36,152,202,64,60,66.0,78.0,0.0
x,36,152,1471,60,54,78.0,84.0,0.0
x,36,152,2243,54,44,84.0,96.0,0.0
x,36,152,5543,47,47,66.0,72.0,0.0
x,36,152,5340,30,30,72.0,78.0,0.0
x,36,152,2902,30,28,78.0,90.0,0.0
x,36,152,2704,28,27,90.0,96.0,0.0
x,36,152,2302,45,37,36.0,48.0,1.0
x,36,152,342,27,29,78.0,90.0,0.0
x,36,152,1006,29,31,90.0,102.0,0.0
x,36,152,4381,53,64,54.0,66.0,0.0
