varname,currtime,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
y,0,8,25,17,0.0,12.0,0.0
y,0,10,25,17,12.0,24.0,0.0
y,0,12,25,17,24.0,36.0,0.0
y,0,14,25,17,36.0,48.0,1.0
y,0,16,25,17,48.0,60.0,0.0
y,0,18,25,17,60.0,72.0,0.0
y,0,29,25,30,0.0,6.0,0.0
y,0,30,25,30,6.0,12.0,0.0
y,0,31,25,30,12.0,18.0,0.0
y,0,32,25,30,18.0,24.0,0.0
y,0,33,25,30,24.0,30.0,0.0
y,0,34,25,30,30.0,36.0,0.0
y,0,35,25,30,36.0,42.0,0.0
y,0,36,25,30,42.0,48.0,0.0
y,0,37,25,30,48.0,54.0,0.0
y,0,38,25,30,54.0,60.0,0.0
y,0,39,25,30,60.0,66.0,0.0
y,0,40,25,30,66.0,72.0,0.0
y,0,51,25,19,0.0,6.0,0.0
y,0,52,25,19,6.0,12.0,0.0
y,0,53,25,19,12.0,18.0,1.0
y,0,54,25,19,18.0,24.0,1.0
y,0,55,25,19,24.0,30.0,0.0
y,0,56,25,19,30.0,36.0,1.0
y,0,57,25,19,36.0,42.0,0.0
y,0,58,25,19,42.0,48.0,0.0
y,0,59,25,19,48.0,54.0,0.0
y,0,60,25,19,54.0,60.0,0.0
y,0,61,25,19,60.0,66.0,0.0
y,0,62,25,19,66.0,72.0,0.0
y,0,63,3,5,0.0,6.0,0.0
y,0,64,3,5,6.0,12.0,0.0
y,0,65,3,5,12.0,18.0,0.0
y,0,66,3,5,18.0,24.0,0.0
y,0,67,3,5,24.0,30.0,0.0
y,0,68,3,5,30.0,36.0,0.0
y,0,69,3,5,36.0,42.0,0.0
y,0,70,3,5,42.0,48.0,0.0
y,0,71,3,5,48.0,54.0,0.0
y,0,72,3,5,54.0,60.0,0.0
y,0,73,3,5,60.0,66.0,0.0
y,0,74,3,5,66.0,72.0,0.0
y,0,75,55,60,0.0,12.0,0.0
y,0,77,55,60,12.0,24.0,0.0
y,0,79,55,60,24.0,36.0,0.0
y,0,81,55,60,36.0,48.0,0.0
y,0,83,55,60,48.0,60.0,0.0
y,0,85,55,60,60.0,72.0,0.0
y,0,92,55,54,0.0,12.0,0.0
y,0,94,55,54,12.0,24.0,0.0
y,0,96,55,54,24.0,36.0,0.0
y,0,98,55,54,36.0,48.0,0.0
y,0,100,55,54,48.0,60.0,0.0
y,0,102,55,54,60.0,72.0,0.0
y,0,103,55,50,0.0,12.0,0.0
y,0,105,55,50,12.0,24.0,0.0
y,0,107,55,50,24.0,36.0,0.0
y,0,109,55,50,36.0,48.0,0.0
y,0,111,55,50,48.0,60.0,0.0
y,0,113,55,50,60.0,72.0,0.0
y,0,128,56,60,0.0,6.0,0.0
y,0,129,56,60,6.0,12.0,0.0
y,0,130,56,60,12.0,18.0,0.0
y,0,131,56,60,18.0,24.0,0.0
y,0,132,56,60,24.0,30.0,0.0
y,0,133,56,60,30.0,36.0,0.0
y,0,134,56,60,36.0,42.0,0.0
y,0,135,56,60,42.0,48.0,0.0
y,0,136,56,60,48.0,54.0,0.0
y,0,137,56,60,54.0,60.0,0.0
y,0,138,56,60,60.0,66.0,0.0
y,0,139,56,60,66.0,72.0,0.0
y,0,152,56,45,0.0,12.0,0.0
y,0,154,56,45,12.0,24.0,0.0
y,0,156,56,45,24.0,36.0,0.0
y,0,158,56,45,36.0,48.0,0.0
y,0,160,56,45,48.0,60.0,0.0
y,0,162,56,45,60.0,72.0,0.0
y,0,163,55,56,0.0,6.0,0.0
y,0,164,55,56,6.0,12.0,0.0
y,0,165,55,56,12.0,18.0,1.0
y,0,166,55,56,18.0,24.0,0.0
y,0,167,55,56,24.0,30.0,0.0
y,0,168,55,56,30.0,36.0,0.0
y,0,169,55,56,36.0,42.0,0.0
y,0,170,55,56,42.0,48.0,0.0
y,0,171,55,56,48.0,54.0,0.0
y,0,172,55,56,54.0,60.0,0.0
y,0,173,55,56,60.0,66.0,0.0
y,0,174,55,56,66.0,72.0,0.0
y,0,175,64,55,0.0,12.0,0.0
y,0,177,64,55,12.0,24.0,0.0
y,0,179,64,55,24.0,36.0,0.0
y,0,181,64,55,36.0,48.0,0.0
y,0,183,64,55,48.0,60.0,0.0
y,0,185,64,55,60.0,72.0,0.0
y,0,197,64,60,0.0,12.0,0.0
y,0,199,64,60,12.0,24.0,0.0
y,0,201,64,60,24.0,36.0,0.0
y,0,203,64,60,36.0,48.0,0.0
y,0,205,64,60,48.0,60.0,0.0
y,0,207,64,60,60.0,72.0,0.0
y,0,229,64,53,0.0,12.0,0.0
y,0,231,64,53,12.0,24.0,0.0
y,0,233,64,53,24.0,36.0,0.0
y,0,235,64,53,36.0,48.0,0.0
y,0,237,64,53,48.0,60.0,0.0
y,0,239,64,53,60.0,72.0,0.0
y,0,240,40,39,0.0,6.0,0.0
y,0,241,40,39,6.0,12.0,0.0
y,0,242,40,39,12.0,18.0,0.0
y,0,243,40,39,18.0,24.0,6.74157307756218e-8
y,0,244,40,39,24.0,30.0,0.0
y,0,245,40,39,30.0,36.0,1.0
y,0,246,40,39,36.0,42.0,0.0
y,0,247,40,39,42.0,48.0,0.0
y,0,248,40,39,48.0,54.0,2.2471910332555467e-8
y,0,249,40,39,54.0,60.0,0.0
y,0,250,40,39,60.0,66.0,0.0
y,0,251,40,39,66.0,72.0,0.0
y,0,262,40,43,0.0,6.0,0.0
y,0,263,40,43,6.0,12.0,0.0
y,0,264,40,43,12.0,18.0,0.0
y,0,265,40,43,18.0,24.0,0.0
y,0,266,40,43,24.0,30.0,0.0
y,0,267,40,43,30.0,36.0,0.0
y,0,268,40,43,36.0,42.0,0.0
y,0,269,40,43,42.0,48.0,0.0
y,0,270,40,43,48.0,54.0,0.0
y,0,271,40,43,54.0,60.0,0.0
y,0,272,40,43,60.0,66.0,0.0
y,0,273,40,43,66.0,72.0,0.0
y,0,274,40,35,0.0,12.0,0.0
y,0,276,40,35,12.0,24.0,0.0
y,0,278,40,35,24.0,36.0,0.0
y,0,280,40,35,36.0,48.0,0.9999999325842692
y,0,282,40,35,48.0,60.0,0.0
y,0,284,40,35,60.0,72.0,0.0
y,0,295,49,51,0.0,12.0,0.0
y,0,297,49,51,12.0,24.0,0.0
y,0,299,49,51,24.0,36.0,0.0
y,0,301,49,51,36.0,48.0,0.0
y,0,303,49,51,48.0,60.0,0.0
y,0,305,49,51,60.0,72.0,0.0
y,0,323,49,48,0.0,6.0,0.0
y,0,324,49,48,6.0,12.0,0.0
y,0,325,49,48,12.0,18.0,0.0
y,0,326,49,48,18.0,24.0,0.0
y,0,327,49,48,24.0,30.0,0.0
y,0,328,49,48,30.0,36.0,0.0
y,0,329,49,48,36.0,42.0,0.0
y,0,330,49,48,42.0,48.0,0.0
y,0,331,49,48,48.0,54.0,0.0
y,0,332,49,48,54.0,60.0,0.0
y,0,333,49,48,60.0,66.0,0.0
y,0,334,49,48,66.0,72.0,0.0
y,0,335,27,29,0.0,12.0,1.0
y,0,337,27,29,12.0,24.0,0.0
y,0,339,27,29,24.0,36.0,0.0
y,0,341,27,29,36.0,48.0,0.0
y,0,343,27,29,48.0,60.0,0.0
y,0,345,27,29,60.0,72.0,0.0
y,0,346,27,31,0.0,12.0,0.0
y,0,348,27,31,12.0,24.0,0.0
y,0,350,27,31,24.0,36.0,0.0
y,0,352,27,31,36.0,48.0,0.0
y,0,354,27,31,48.0,60.0,0.0
y,0,356,27,31,60.0,72.0,0.0
y,0,357,27,28,0.0,12.0,0.0
y,0,359,27,28,12.0,24.0,0.0
y,0,361,27,28,24.0,36.0,0.0
y,0,363,27,28,36.0,48.0,0.0
y,0,365,27,28,48.0,60.0,0.0
y,0,367,27,28,60.0,72.0,0.0
y,0,378,27,23,0.0,12.0,0.0
y,0,380,27,23,12.0,24.0,0.0
y,0,382,27,23,24.0,36.0,0.0
y,0,384,27,23,36.0,48.0,0.0
y,0,386,27,23,48.0,60.0,0.0
y,0,388,27,23,60.0,72.0,0.0
y,0,399,27,21,0.0,12.0,0.0
y,0,401,27,21,12.0,24.0,0.0
y,0,403,27,21,24.0,36.0,0.0
y,0,405,27,21,36.0,48.0,0.0
y,0,407,27,21,48.0,60.0,0.0
y,0,409,27,21,60.0,72.0,0.0
y,0,434,6,5,0.0,6.0,0.0
y,0,435,6,5,6.0,12.0,0.0
y,0,436,6,5,12.0,18.0,0.0
y,0,437,6,5,18.0,24.0,0.0
y,0,438,6,5,24.0,30.0,0.0
y,0,439,6,5,30.0,36.0,0.0
y,0,440,6,5,36.0,42.0,0.0
y,0,441,6,5,42.0,48.0,0.0
y,0,442,6,5,48.0,54.0,0.0
y,0,443,6,5,54.0,60.0,0.0
y,0,444,6,5,60.0,66.0,0.0
y,0,445,6,5,66.0,72.0,0.0
y,0,446,6,3,0.0,6.0,0.0
y,0,447,6,3,6.0,12.0,0.0
y,0,448,6,3,12.0,18.0,0.0
y,0,449,6,3,18.0,24.0,1.0
y,0,450,6,3,24.0,30.0,0.0
y,0,451,6,3,30.0,36.0,0.0
y,0,452,6,3,36.0,42.0,0.0
y,0,453,6,3,42.0,48.0,0.0
y,0,454,6,3,48.0,54.0,0.0
y,0,455,6,3,54.0,60.0,0.0
y,0,456,6,3,60.0,66.0,0.0
y,0,457,6,3,66.0,72.0,0.0
y,0,458,6,9,0.0,12.0,0.0
y,0,460,6,9,12.0,24.0,0.0
y,0,462,6,9,24.0,36.0,0.0
y,0,464,6,9,36.0,48.0,0.0
y,0,466,6,9,48.0,60.0,0.0
y,0,468,6,9,60.0,72.0,0.0
y,0,469,6,10,0.0,6.0,0.0
y,0,470,6,10,6.0,12.0,0.0
y,0,471,6,10,12.0,18.0,0.0
y,0,472,6,10,18.0,24.0,0.0
y,0,473,6,10,24.0,30.0,0.0
y,0,474,6,10,30.0,36.0,0.0
y,0,475,6,10,36.0,42.0,0.0
y,0,476,6,10,42.0,48.0,0.0
y,0,477,6,10,48.0,54.0,0.0
y,0,478,6,10,54.0,60.0,0.0
y,0,479,6,10,60.0,66.0,0.0
y,0,480,6,10,66.0,72.0,0.0
y,0,490,6,11,0.0,12.0,0.0
y,0,492,6,11,12.0,24.0,0.0
y,0,494,6,11,24.0,36.0,0.0
y,0,496,6,11,36.0,48.0,0.0
y,0,498,6,11,48.0,60.0,0.0
y,0,500,6,11,60.0,72.0,0.0
y,0,501,6,1,0.0,12.0,0.0
y,0,503,6,1,12.0,24.0,0.0
y,0,505,6,1,24.0,36.0,0.0
y,0,507,6,1,36.0,48.0,0.0
y,0,509,6,1,48.0,60.0,0.0
y,0,511,6,1,60.0,72.0,0.0
y,0,512,33,42,0.0,12.0,0.0
y,0,514,33,42,12.0,24.0,0.0
y,0,516,33,42,24.0,36.0,0.0
y,0,518,33,42,36.0,48.0,0.0
y,0,520,33,42,48.0,60.0,0.0
y,0,522,33,42,60.0,72.0,0.0
y,0,548,33,24,0.0,12.0,0.0
y,0,550,33,24,12.0,24.0,0.0
y,0,552,33,24,24.0,36.0,0.0
y,0,554,33,24,36.0,48.0,0.0
y,0,556,33,24,48.0,60.0,0.0
y,0,558,33,24,60.0,72.0,0.0
y,0,559,39,40,0.0,6.0,0.0
y,0,560,39,40,6.0,12.0,0.0
y,0,561,39,40,12.0,18.0,1.0000000449438133
y,0,562,39,40,18.0,24.0,0.0
y,0,563,39,40,24.0,30.0,2.2471910277044316e-8
y,0,564,39,40,30.0,36.0,0.0
y,0,565,39,40,36.0,42.0,0.0
y,0,566,39,40,42.0,48.0,0.0
y,0,567,39,40,48.0,54.0,0.0
y,0,568,39,40,54.0,60.0,0.0
y,0,569,39,40,60.0,66.0,0.0
y,0,570,39,40,66.0,72.0,0.0
y,0,582,39,36,0.0,12.0,0.0
y,0,584,39,36,12.0,24.0,0.0
y,0,586,39,36,24.0,36.0,0.0
y,0,588,39,36,36.0,48.0,0.0
y,0,590,39,36,48.0,60.0,0.0
y,0,592,39,36,60.0,72.0,0.0
y,0,593,39,43,0.0,12.0,6.74157307756218e-8
y,0,595,39,43,12.0,24.0,0.0
y,0,597,39,43,24.0,36.0,0.0
y,0,599,39,43,36.0,48.0,0.0
y,0,601,39,43,48.0,60.0,0.0
y,0,603,39,43,60.0,72.0,0.0
y,0,604,39,35,0.0,6.0,0.0
y,0,605,39,35,6.0,12.0,0.0
y,0,606,39,35,12.0,18.0,0.0
y,0,607,39,35,18.0,24.0,0.0
y,0,608,39,35,24.0,30.0,0.0
y,0,609,39,35,30.0,36.0,0.0
y,0,610,39,35,36.0,42.0,0.0
y,0,611,39,35,42.0,48.0,0.0
y,0,612,39,35,48.0,54.0,0.0
y,0,613,39,35,54.0,60.0,0.0
y,0,614,39,35,60.0,66.0,0.0
y,0,615,39,35,66.0,72.0,0.0
y,0,616,39,32,0.0,12.0,0.0
y,0,618,39,32,12.0,24.0,0.0
y,0,620,39,32,24.0,36.0,0.0
y,0,622,39,32,36.0,48.0,0.0
y,0,624,39,32,48.0,60.0,0.0
y,0,626,39,32,60.0,72.0,0.0
y,0,627,15,9,0.0,12.0,0.0
y,0,629,15,9,12.0,24.0,0.0
y,0,631,15,9,24.0,36.0,0.0
y,0,633,15,9,36.0,48.0,0.0
y,0,635,15,9,48.0,60.0,0.0
y,0,637,15,9,60.0,72.0,0.0
y,0,638,15,12,0.0,6.0,0.0
y,0,639,15,12,6.0,12.0,0.0
y,0,640,15,12,12.0,18.0,0.0
y,0,641,15,12,18.0,24.0,0.0
y,0,642,15,12,24.0,30.0,0.0
y,0,643,15,12,30.0,36.0,0.0
y,0,644,15,12,36.0,42.0,0.0
y,0,645,15,12,42.0,48.0,0.0
y,0,646,15,12,48.0,54.0,0.0
y,0,647,15,12,54.0,60.0,0.0
y,0,648,15,12,60.0,66.0,0.0
y,0,649,15,12,66.0,72.0,0.0
y,0,656,15,26,0.0,12.0,0.0
y,0,658,15,26,12.0,24.0,0.0
y,0,660,15,26,24.0,36.0,0.0
y,0,662,15,26,36.0,48.0,0.0
y,0,664,15,26,48.0,60.0,0.0
y,0,666,15,26,60.0,72.0,0.0
y,0,677,15,22,0.0,6.0,0.0
y,0,678,15,22,6.0,12.0,0.0
y,0,679,15,22,12.0,18.0,0.0
y,0,680,15,22,18.0,24.0,0.0
y,0,681,15,22,24.0,30.0,0.0
y,0,682,15,22,30.0,36.0,0.0
y,0,683,15,22,36.0,42.0,0.0
y,0,684,15,22,42.0,48.0,0.0
y,0,685,15,22,48.0,54.0,0.0
y,0,686,15,22,54.0,60.0,0.0
y,0,687,15,22,60.0,66.0,0.0
y,0,688,15,22,66.0,72.0,0.0
y,0,689,42,33,0.0,12.0,0.0
y,0,691,42,33,12.0,24.0,0.0
y,0,693,42,33,24.0,36.0,0.0
y,0,695,42,33,36.0,48.0,0.0
y,0,697,42,33,48.0,60.0,0.0
y,0,699,42,33,60.0,72.0,0.0
y,0,700,42,52,0.0,12.0,1.0
y,0,702,42,52,12.0,24.0,0.0
y,0,704,42,52,24.0,36.0,0.0
y,0,706,42,52,36.0,48.0,0.0
y,0,708,42,52,48.0,60.0,0.0
y,0,710,42,52,60.0,72.0,0.0
y,0,711,42,46,0.0,12.0,0.0
y,0,713,42,46,12.0,24.0,0.0
y,0,715,42,46,24.0,36.0,0.0
y,0,717,42,46,36.0,48.0,0.0
y,0,719,42,46,48.0,60.0,0.0
y,0,721,42,46,60.0,72.0,0.0
y,0,722,42,41,0.0,12.0,0.0
y,0,724,42,41,12.0,24.0,0.0
y,0,726,42,41,24.0,36.0,0.0
y,0,728,42,41,36.0,48.0,0.0
y,0,730,42,41,48.0,60.0,0.0
y,0,732,42,41,60.0,72.0,0.0
y,0,743,47,60,0.0,12.0,0.0
y,0,745,47,60,12.0,24.0,0.0
y,0,747,47,60,24.0,36.0,2.9999999550561793
y,0,749,47,60,36.0,48.0,0.0
y,0,751,47,60,48.0,60.0,0.0
y,0,753,47,60,60.0,72.0,0.0
y,0,754,47,54,0.0,6.0,0.0
y,0,755,47,54,6.0,12.0,0.0
y,0,756,47,54,12.0,18.0,0.0
y,0,757,47,54,18.0,24.0,0.0
y,0,758,47,54,24.0,30.0,0.0
y,0,759,47,54,30.0,36.0,0.0
y,0,760,47,54,36.0,42.0,0.0
y,0,761,47,54,42.0,48.0,0.0
y,0,762,47,54,48.0,54.0,0.0
y,0,763,47,54,54.0,60.0,0.0
y,0,764,47,54,60.0,66.0,0.0
y,0,765,47,54,66.0,72.0,0.0
y,0,766,47,43,0.0,6.0,0.0
y,0,767,47,43,6.0,12.0,0.0
y,0,768,47,43,12.0,18.0,0.0
y,0,769,47,43,18.0,24.0,0.0
y,0,770,47,43,24.0,30.0,0.0
y,0,771,47,43,30.0,36.0,0.0
y,0,772,47,43,36.0,42.0,0.0
y,0,773,47,43,42.0,48.0,0.0
y,0,774,47,43,48.0,54.0,0.0
y,0,775,47,43,54.0,60.0,0.0
y,0,776,47,43,60.0,66.0,0.0
y,0,777,47,43,66.0,72.0,0.0
y,0,794,65,63,0.0,12.0,0.0
y,0,796,65,63,12.0,24.0,0.0
y,0,798,65,63,24.0,36.0,0.0
y,0,800,65,63,36.0,48.0,0.0
y,0,802,65,63,48.0,60.0,0.0
y,0,804,65,63,60.0,72.0,0.0
y,0,805,5,6,0.0,6.0,0.0
y,0,806,5,6,6.0,12.0,0.0
y,0,807,5,6,12.0,18.0,0.0
y,0,808,5,6,18.0,24.0,0.0
y,0,809,5,6,24.0,30.0,0.0
y,0,810,5,6,30.0,36.0,0.0
y,0,811,5,6,36.0,42.0,0.0
y,0,812,5,6,42.0,48.0,0.0
y,0,813,5,6,48.0,54.0,0.0
y,0,814,5,6,54.0,60.0,0.0
y,0,815,5,6,60.0,66.0,0.0
y,0,816,5,6,66.0,72.0,0.0
y,0,817,5,3,0.0,6.0,0.0
y,0,818,5,3,6.0,12.0,0.0
y,0,819,5,3,12.0,18.0,1.0
y,0,820,5,3,18.0,24.0,0.0
y,0,821,5,3,24.0,30.0,0.0
y,0,822,5,3,30.0,36.0,0.0
y,0,823,5,3,36.0,42.0,0.9999999325842692
y,0,824,5,3,42.0,48.0,0.0
y,0,825,5,3,48.0,54.0,0.0
y,0,826,5,3,54.0,60.0,0.0
y,0,827,5,3,60.0,66.0,0.0
y,0,828,5,3,66.0,72.0,0.0
y,0,829,5,9,0.0,6.0,0.0
y,0,830,5,9,6.0,12.0,0.0
y,0,831,5,9,12.0,18.0,0.0
y,0,832,5,9,18.0,24.0,0.0
y,0,833,5,9,24.0,30.0,0.0
y,0,834,5,9,30.0,36.0,0.0
y,0,835,5,9,36.0,42.0,0.0
y,0,836,5,9,42.0,48.0,0.0
y,0,837,5,9,48.0,54.0,0.0
y,0,838,5,9,54.0,60.0,0.0
y,0,839,5,9,60.0,66.0,0.0
y,0,840,5,9,66.0,72.0,0.0
y,0,841,5,10,0.0,12.0,0.0
y,0,843,5,10,12.0,24.0,0.0
y,0,845,5,10,24.0,36.0,0.0
y,0,847,5,10,36.0,48.0,0.0
y,0,849,5,10,48.0,60.0,0.0
y,0,851,5,10,60.0,72.0,0.0
y,0,852,5,2,0.0,12.0,0.0
y,0,854,5,2,12.0,24.0,0.0
y,0,856,5,2,24.0,36.0,0.0
y,0,858,5,2,36.0,48.0,0.0
y,0,860,5,2,48.0,60.0,0.0
y,0,862,5,2,60.0,72.0,0.0
y,0,863,5,4,0.0,12.0,0.0
y,0,865,5,4,12.0,24.0,0.0
y,0,867,5,4,24.0,36.0,0.0
y,0,869,5,4,36.0,48.0,0.0
y,0,871,5,4,48.0,60.0,0.0
y,0,873,5,4,60.0,72.0,0.0
y,0,874,5,1,0.0,12.0,0.0
y,0,876,5,1,12.0,24.0,0.0
y,0,878,5,1,24.0,36.0,0.0
y,0,880,5,1,36.0,48.0,0.0
y,0,882,5,1,48.0,60.0,0.0
y,0,884,5,1,60.0,72.0,0.0
y,0,885,3,6,0.0,6.0,0.0
y,0,886,3,6,6.0,12.0,0.0
y,0,887,3,6,12.0,18.0,0.0
y,0,888,3,6,18.0,24.0,0.0
y,0,889,3,6,24.0,30.0,0.0
y,0,890,3,6,30.0,36.0,0.0
y,0,891,3,6,36.0,42.0,0.0
y,0,892,3,6,42.0,48.0,0.0
y,0,893,3,6,48.0,54.0,0.0
y,0,894,3,6,54.0,60.0,0.0
y,0,895,3,6,60.0,66.0,0.0
y,0,896,3,6,66.0,72.0,0.0
y,0,897,16,17,0.0,6.0,0.0
y,0,898,16,17,6.0,12.0,0.0
y,0,899,16,17,12.0,18.0,0.0
y,0,900,16,17,18.0,24.0,0.0
y,0,901,16,17,24.0,30.0,0.0
y,0,902,16,17,30.0,36.0,0.0
y,0,903,16,17,36.0,42.0,0.0
y,0,904,16,17,42.0,48.0,0.9999999325842692
y,0,905,16,17,48.0,54.0,0.0
y,0,906,16,17,54.0,60.0,0.0
y,0,907,16,17,60.0,66.0,0.0
y,0,908,16,17,66.0,72.0,0.0
y,0,909,3,9,0.0,12.0,0.0
y,0,911,3,9,12.0,24.0,0.0
y,0,913,3,9,24.0,36.0,0.0
y,0,915,3,9,36.0,48.0,0.0
y,0,917,3,9,48.0,60.0,0.0
y,0,919,3,9,60.0,72.0,0.0
y,0,930,3,10,0.0,12.0,0.0
y,0,932,3,10,12.0,24.0,0.0
y,0,934,3,10,24.0,36.0,0.0
y,0,936,3,10,36.0,48.0,0.0
y,0,938,3,10,48.0,60.0,0.0
y,0,940,3,10,60.0,72.0,0.0
y,0,941,3,2,0.0,6.0,0.0
y,0,942,3,2,6.0,12.0,0.0
y,0,943,3,2,12.0,18.0,0.0
y,0,944,3,2,18.0,24.0,0.0
y,0,945,3,2,24.0,30.0,0.0
y,0,946,3,2,30.0,36.0,0.0
y,0,947,3,2,36.0,42.0,0.0
y,0,948,3,2,42.0,48.0,0.0
y,0,949,3,2,48.0,54.0,0.0
y,0,950,3,2,54.0,60.0,0.0
y,0,951,3,2,60.0,66.0,0.0
y,0,952,3,2,66.0,72.0,0.0
y,0,953,3,4,0.0,6.0,0.0
y,0,954,3,4,6.0,12.0,0.0
y,0,955,3,4,12.0,18.0,0.0
y,0,956,3,4,18.0,24.0,0.0
y,0,957,3,4,24.0,30.0,0.0
y,0,958,3,4,30.0,36.0,0.0
y,0,959,3,4,36.0,42.0,0.0
y,0,960,3,4,42.0,48.0,0.0
y,0,961,3,4,48.0,54.0,0.0
y,0,962,3,4,54.0,60.0,0.0
y,0,963,3,4,60.0,66.0,0.0
y,0,964,3,4,66.0,72.0,0.0
y,0,965,3,1,0.0,6.0,0.0
y,0,966,3,1,6.0,12.0,0.0
y,0,967,3,1,12.0,18.0,0.0
y,0,968,3,1,18.0,24.0,0.0
y,0,969,3,1,24.0,30.0,0.0
y,0,970,3,1,30.0,36.0,0.0
y,0,971,3,1,36.0,42.0,0.0
y,0,972,3,1,42.0,48.0,0.0
y,0,973,3,1,48.0,54.0,0.0
y,0,974,3,1,54.0,60.0,0.0
y,0,975,3,1,60.0,66.0,0.0
y,0,976,3,1,66.0,72.0,0.0
y,0,977,29,27,0.0,12.0,0.0
y,0,979,29,27,12.0,24.0,0.0
y,0,981,29,27,24.0,36.0,0.0
y,0,983,29,27,36.0,48.0,0.0
y,0,985,29,27,48.0,60.0,0.0
y,0,987,29,27,60.0,72.0,0.0
y,0,997,29,31,0.0,12.0,0.0
y,0,999,29,31,12.0,24.0,0.0
y,0,1001,29,31,24.0,36.0,0.0
y,0,1003,29,31,36.0,48.0,0.0
y,0,1005,29,31,48.0,60.0,0.0
y,0,1007,29,31,60.0,72.0,0.0
y,0,1027,29,26,0.0,6.0,0.0
y,0,1028,29,26,6.0,12.0,0.0
y,0,1029,29,26,12.0,18.0,0.0
y,0,1030,29,26,18.0,24.0,0.0
y,0,1031,29,26,24.0,30.0,0.0
y,0,1032,29,26,30.0,36.0,0.0
y,0,1033,29,26,36.0,42.0,0.0
y,0,1034,29,26,42.0,48.0,0.0
y,0,1035,29,26,48.0,54.0,0.0
y,0,1036,29,26,54.0,60.0,0.0
y,0,1037,29,26,60.0,66.0,0.0
y,0,1038,29,26,66.0,72.0,0.0
y,0,1049,29,22,0.0,12.0,0.0
y,0,1051,29,22,12.0,24.0,0.0
y,0,1053,29,22,24.0,36.0,0.0
y,0,1055,29,22,36.0,48.0,0.0
y,0,1057,29,22,48.0,60.0,0.0
y,0,1059,29,22,60.0,72.0,0.0
y,0,1060,29,35,0.0,12.0,0.0
y,0,1062,29,35,12.0,24.0,0.0
y,0,1064,29,35,24.0,36.0,0.0
y,0,1066,29,35,36.0,48.0,0.0
y,0,1068,29,35,48.0,60.0,0.0
y,0,1070,29,35,60.0,72.0,0.0
y,0,1071,29,32,0.0,6.0,0.0
y,0,1072,29,32,6.0,12.0,0.0
y,0,1073,29,32,12.0,18.0,0.0
y,0,1074,29,32,18.0,24.0,0.0
y,0,1075,29,32,24.0,30.0,0.0
y,0,1076,29,32,30.0,36.0,0.0
y,0,1077,29,32,36.0,42.0,0.0
y,0,1078,29,32,42.0,48.0,0.0
y,0,1079,29,32,48.0,54.0,0.0
y,0,1080,29,32,54.0,60.0,0.0
y,0,1081,29,32,60.0,66.0,0.0
y,0,1082,29,32,66.0,72.0,0.0
y,0,1091,58,52,0.0,12.0,0.0
y,0,1093,58,52,12.0,24.0,0.0
y,0,1095,58,52,24.0,36.0,0.0
y,0,1097,58,52,36.0,48.0,0.0
y,0,1099,58,52,48.0,60.0,0.0
y,0,1101,58,52,60.0,72.0,0.0
y,0,1111,52,42,0.0,12.0,0.0
y,0,1113,52,42,12.0,24.0,0.0
y,0,1115,52,42,24.0,36.0,0.0
y,0,1117,52,42,36.0,48.0,0.0
y,0,1119,52,42,48.0,60.0,0.0
y,0,1121,52,42,60.0,72.0,0.0
y,0,1122,52,58,0.0,12.0,0.0
y,0,1124,52,58,12.0,24.0,0.0
y,0,1126,52,58,24.0,36.0,0.0
y,0,1128,52,58,36.0,48.0,0.0
y,0,1130,52,58,48.0,60.0,0.0
y,0,1132,52,58,60.0,72.0,0.0
y,0,1144,52,46,0.0,12.0,0.0
y,0,1146,52,46,12.0,24.0,0.0
y,0,1148,52,46,24.0,36.0,0.0
y,0,1150,52,46,36.0,48.0,0.0
y,0,1152,52,46,48.0,60.0,0.0
y,0,1154,52,46,60.0,72.0,0.0
y,0,1174,44,47,0.0,6.0,0.0
y,0,1175,44,47,6.0,12.0,0.0
y,0,1176,44,47,12.0,18.0,0.0
y,0,1177,44,47,18.0,24.0,0.0
y,0,1178,44,47,24.0,30.0,0.0
y,0,1179,44,47,30.0,36.0,0.0
y,0,1180,44,47,36.0,42.0,1.0
y,0,1181,44,47,42.0,48.0,0.0
y,0,1182,44,47,48.0,54.0,0.0
y,0,1183,44,47,54.0,60.0,0.0
y,0,1184,44,47,60.0,66.0,0.0
y,0,1185,44,47,66.0,72.0,0.0
y,0,1196,44,36,0.0,12.0,0.0
y,0,1198,44,36,12.0,24.0,0.0
y,0,1200,44,36,24.0,36.0,0.0
y,0,1202,44,36,36.0,48.0,0.0
y,0,1204,44,36,48.0,60.0,0.0
y,0,1206,44,36,60.0,72.0,0.0
y,0,1207,44,54,0.0,12.0,0.0
y,0,1209,44,54,12.0,24.0,0.0
y,0,1211,44,54,24.0,36.0,0.0
y,0,1213,44,54,36.0,48.0,0.0
y,0,1215,44,54,48.0,60.0,0.0
y,0,1217,44,54,60.0,72.0,0.0
y,0,1218,44,43,0.0,6.0,0.0
y,0,1219,44,43,6.0,12.0,0.0
y,0,1220,44,43,12.0,18.0,0.0
y,0,1221,44,43,18.0,24.0,0.0
y,0,1222,44,43,24.0,30.0,0.0
y,0,1223,44,43,30.0,36.0,0.0
y,0,1224,44,43,36.0,42.0,0.0
y,0,1225,44,43,42.0,48.0,0.0
y,0,1226,44,43,48.0,54.0,0.0
