varname,currtime,i,a,arcstartloc,arcendloc,arcstarttime,arcendtime,value
x,42,53,5734,63,63,66.0,72.0,0.0
x,42,53,798,65,63,66.0,78.0,0.0
x,42,53,3034,63,65,78.0,90.0,0.0
x,42,53,802,65,63,90.0,102.0,0.0
x,42,53,796,65,63,54.0,66.0,0.0
x,42,53,5739,63,63,96.0,102.0,0.0
x,42,53,799,65,63,72.0,84.0,0.0
x,42,53,797,65,63,60.0,72.0,0.0
x,42,53,5756,65,65,54.0,60.0,0.0
x,42,53,5757,65,65,60.0,66.0,0.0
x,42,53,5758,65,65,66.0,72.0,0.0
x,42,53,5759,65,65,72.0,78.0,0.0
x,42,53,5740,63,63,102.0,108.0,0.0
x,42,53,5762,65,65,90.0,96.0,0.0
x,42,53,803,65,63,96.0,108.0,0.0
x,42,53,1609,66,65,42.0,54.0,0.0
x,42,53,1613,66,65,66.0,78.0,0.0
x,42,53,3036,63,65,90.0,102.0,0.0
x,42,53,804,65,63,102.0,114.0,0.0
x,42,53,9900,63,31,114.0,1042,0.0
x,42,53,1611,66,65,54.0,66.0,0.0
x,42,53,5741,63,63,108.0,114.0,0.0
x,42,53,1614,66,65,72.0,84.0,0.0
x,42,53,1610,66,65,48.0,60.0,0.0
x,42,53,1617,66,65,90.0,102.0,0.0
x,42,53,1616,66,65,84.0,96.0,0.0
x,42,53,1615,66,65,78.0,90.0,0.0
x,42,53,1612,66,65,60.0,72.0,0.0
x,42,53,5761,65,65,84.0,90.0,0.0
x,42,53,1619,66,65,102.0,114.0,0.0
x,42,53,10032,65,31,114.0,1042,0.0
x,42,53,1618,66,65,96.0,108.0,0.0
x,42,53,5765,65,65,108.0,114.0,0.0
x,42,53,5764,65,65,102.0,108.0,0.0
x,42,53,10098,66,31,114.0,1042,1.0
x,42,54,3155,37,45,54.0,66.0,0.0
x,42,54,5518,45,45,66.0,72.0,0.0
x,42,54,3154,37,45,48.0,60.0,1.0
x,42,54,2273,45,56,60.0,72.0,0.0
x,42,54,3156,37,45,60.0,72.0,0.0
x,42,54,5420,37,37,54.0,60.0,0.0
x,42,54,2274,45,56,66.0,78.0,0.0
x,42,54,5517,45,45,60.0,66.0,0.0
x,42,54,5519,45,45,72.0,78.0,0.0
x,42,54,2316,45,53,60.0,72.0,1.0
x,42,54,3965,53,56,72.0,78.0,1.0
x,42,54,2275,45,56,72.0,84.0,-0.0
x,42,54,2317,45,53,66.0,78.0,0.0
x,42,54,3966,53,56,78.0,84.0,0.0
x,42,54,2276,45,56,78.0,90.0,0.0
x,42,54,5419,37,37,48.0,54.0,-0.0
x,42,54,4383,53,64,72.0,84.0,0.0
x,42,54,193,64,56,84.0,96.0,0.0
x,42,54,5421,37,37,60.0,66.0,0.0
x,42,54,5422,37,37,66.0,72.0,0.0
x,42,54,5423,37,37,72.0,78.0,0.0
x,42,54,3159,37,45,78.0,90.0,0.0
x,42,54,2278,45,56,90.0,102.0,0.0
x,42,54,5615,53,53,72.0,78.0,-0.0
x,42,54,4384,53,64,78.0,90.0,0.0
x,42,54,194,64,56,90.0,102.0,0.0
x,42,54,237,64,53,90.0,102.0,0.0
x,42,54,3953,53,55,72.0,78.0,0.0
x,42,54,4363,55,64,78.0,90.0,0.0
x,42,54,183,64,55,90.0,102.0,0.0
x,42,54,5520,45,45,78.0,84.0,0.0
x,42,54,5521,45,45,84.0,90.0,0.0
x,42,54,169,55,56,78.0,84.0,-0.0
x,42,54,2296,45,50,72.0,84.0,0.0
x,42,54,5581,50,50,84.0,90.0,0.0
x,42,54,2427,50,55,90.0,102.0,0.0
x,42,54,173,55,56,102.0,108.0,0.0
x,42,54,5644,55,55,102.0,108.0,0.0
x,42,54,4807,55,62,78.0,90.0,0.0
x,42,54,3192,62,55,90.0,102.0,0.0
x,42,54,3954,53,55,78.0,84.0,0.0
x,42,54,5641,55,55,84.0,90.0,0.0
x,42,54,4365,55,64,90.0,102.0,0.0
x,42,54,196,64,56,102.0,114.0,0.0
x,42,54,5749,64,64,84.0,90.0,0.0
x,42,54,3978,53,60,78.0,90.0,0.0
x,42,54,1428,60,64,90.0,102.0,0.0
x,42,54,4364,55,64,84.0,96.0,0.0
x,42,54,195,64,56,96.0,108.0,0.0
x,42,54,2318,45,53,72.0,84.0,0.0
x,42,54,4385,53,64,84.0,96.0,0.0
x,42,54,5751,64,64,96.0,102.0,0.0
x,42,54,2297,45,50,78.0,90.0,0.0
x,42,54,5582,50,50,90.0,96.0,0.0
x,42,54,5583,50,50,96.0,102.0,0.0
x,42,54,2429,50,55,102.0,114.0,0.0
x,42,54,9397,55,56,114.0,1042,0.0
x,42,54,2428,50,55,96.0,108.0,0.0
x,42,54,174,55,56,108.0,114.0,-0.0
x,42,55,758,47,54,66.0,72.0,-0.0
x,42,55,1178,44,47,66.0,72.0,0.0
x,42,55,2385,43,47,48.0,54.0,1.0
x,42,55,756,47,54,54.0,60.0,1.0
x,42,55,2398,43,44,54.0,60.0,-0.0
x,42,55,1210,44,54,60.0,72.0,-0.0
x,42,55,2386,43,47,54.0,60.0,-0.0
x,42,55,757,47,54,60.0,66.0,-0.0
x,42,55,2397,43,44,48.0,54.0,0.0
x,42,55,1176,44,47,54.0,60.0,-0.0
x,42,55,1209,44,54,54.0,66.0,0.0
x,42,55,5504,44,44,54.0,60.0,-0.0
x,42,55,2387,43,47,60.0,66.0,0.0
x,42,55,2399,43,44,60.0,66.0,0.0
x,42,55,1211,44,54,66.0,78.0,0.0
x,42,55,759,47,54,72.0,78.0,-0.0
x,42,55,5506,44,44,66.0,72.0,0.0
x,42,55,1212,44,54,72.0,84.0,-0.0
x,42,55,5491,43,43,48.0,54.0,0.0
x,42,55,5492,43,43,54.0,60.0,0.0
x,42,55,4506,47,44,72.0,78.0,0.0
x,42,55,1213,44,54,78.0,90.0,0.0
x,42,55,5507,44,44,72.0,78.0,0.0
x,42,56,691,42,33,54.0,66.0,0.0
x,42,56,552,33,24,66.0,78.0,0.0
x,42,56,693,42,33,66.0,78.0,0.0
x,42,56,1115,52,42,66.0,78.0,0.0
x,42,56,2175,46,42,66.0,78.0,0.0
x,42,56,715,42,46,66.0,78.0,0.0
x,42,56,702,42,52,54.0,66.0,0.0
x,42,56,1148,52,46,66.0,78.0,0.0
x,42,56,5482,42,42,66.0,72.0,0.0
x,42,56,5483,42,42,72.0,78.0,0.0
x,42,56,713,42,46,54.0,66.0,0.0
x,42,56,5530,46,46,66.0,72.0,0.0
x,42,56,5531,46,46,72.0,78.0,0.0
x,42,56,5479,42,42,48.0,54.0,0.0
x,42,56,5480,42,42,54.0,60.0,0.0
x,42,56,5481,42,42,60.0,66.0,-0.0
x,42,56,5268,24,24,78.0,84.0,0.0
x,42,56,5484,42,42,78.0,84.0,0.0
x,42,56,5376,33,33,78.0,84.0,0.0
x,42,56,5602,52,52,66.0,72.0,0.0
x,42,56,1149,52,46,72.0,84.0,0.0
x,42,56,690,42,33,48.0,60.0,1.0
x,42,56,551,33,24,60.0,72.0,1.0
x,42,56,5267,24,24,72.0,78.0,0.0
x,42,56,4335,24,20,78.0,90.0,0.0
x,42,56,704,42,52,66.0,78.0,0.0
x,42,56,1117,52,42,78.0,90.0,0.0
x,42,56,2177,46,42,78.0,90.0,0.0
x,42,56,4345,24,14,72.0,84.0,-0.0
x,42,56,5149,14,14,84.0,90.0,0.0
x,42,56,1116,52,42,72.0,84.0,0.0
x,42,56,5485,42,42,84.0,90.0,0.0
x,42,56,4334,24,20,72.0,84.0,1.0
x,42,56,3530,20,19,84.0,96.0,1.0
x,42,56,554,33,24,78.0,90.0,0.0
x,42,56,5270,24,24,90.0,96.0,0.0
x,42,56,692,42,33,60.0,72.0,-0.0
x,42,56,553,33,24,72.0,84.0,-0.0
x,42,56,4336,24,20,84.0,96.0,0.0
x,42,56,555,33,24,84.0,96.0,-0.0
x,42,56,4494,46,52,66.0,78.0,0.0
x,42,56,5486,42,42,90.0,96.0,0.0
x,42,56,5603,52,52,72.0,78.0,0.0
x,42,56,4661,14,17,84.0,96.0,-0.0
x,42,56,5373,33,33,60.0,66.0,0.0
x,42,56,5374,33,33,66.0,72.0,-0.0
x,42,56,4347,24,14,84.0,96.0,-0.0
x,42,56,3531,20,19,90.0,102.0,0.0
x,42,56,4662,14,17,90.0,102.0,0.0
x,42,56,4630,14,16,90.0,102.0,0.0
x,42,56,694,42,33,72.0,84.0,0.0
x,42,56,5377,33,33,84.0,90.0,0.0
x,42,56,556,33,24,90.0,102.0,0.0
x,42,56,5269,24,24,84.0,90.0,0.0
x,42,56,4348,24,14,90.0,102.0,0.0
x,42,56,3518,20,17,90.0,102.0,0.0
x,42,56,5533,46,46,84.0,90.0,0.0
x,42,56,2179,46,42,90.0,102.0,0.0
x,42,56,4496,46,52,78.0,90.0,0.0
x,42,56,1119,52,42,90.0,102.0,0.0
x,42,56,4629,14,16,84.0,96.0,0.0
x,42,56,1947,16,19,96.0,102.0,0.0
x,42,56,5375,33,33,72.0,78.0,-0.0
x,42,56,5271,24,24,96.0,102.0,0.0
x,42,56,3517,20,17,84.0,96.0,-0.0
x,42,56,2055,17,19,96.0,102.0,0.0
x,42,56,695,42,33,78.0,90.0,0.0
x,42,56,5604,52,52,78.0,84.0,0.0
x,42,56,1118,52,42,84.0,96.0,0.0
x,42,56,5487,42,42,96.0,102.0,0.0
x,42,56,2056,17,19,102.0,108.0,0.0
x,42,56,4346,24,14,78.0,90.0,0.0
x,42,56,1948,16,19,102.0,108.0,0.0
x,42,56,2974,16,23,96.0,108.0,0.0
x,42,56,2011,17,23,96.0,108.0,-0.0
x,42,56,3532,20,19,96.0,108.0,-0.0
x,42,56,4074,19,23,96.0,108.0,1.0
x,42,56,697,42,33,90.0,102.0,0.0
x,42,56,5380,33,33,102.0,108.0,0.0
x,42,56,5605,52,52,84.0,90.0,0.0
x,42,56,5488,42,42,102.0,108.0,0.0
x,42,56,4338,24,20,96.0,108.0,0.0
x,42,56,5606,52,52,90.0,96.0,0.0
x,42,56,1120,52,42,96.0,108.0,0.0
x,42,56,2975,16,23,102.0,114.0,0.0
x,42,56,7256,23,27,114.0,1042,1.0
x,42,56,2996,23,28,108.0,114.0,-0.0
x,42,56,7586,28,27,114.0,1042,-0.0
x,42,56,4632,14,16,102.0,114.0,0.0
x,42,56,6794,16,27,114.0,1042,0.0
x,42,56,2012,17,23,102.0,114.0,0.0
x,42,56,5221,20,20,84.0,90.0,0.0
x,42,56,4075,19,23,102.0,114.0,0.0
x,42,56,5188,17,17,102.0,108.0,0.0
x,42,56,2057,17,19,108.0,114.0,-0.0
x,42,56,6992,19,27,114.0,1042,0.0
x,42,56,906,16,17,96.0,102.0,0.0
x,42,56,701,42,52,48.0,60.0,0.0
x,42,56,1114,52,42,60.0,72.0,0.0
x,42,56,4349,24,14,96.0,108.0,-0.0
x,42,56,5153,14,14,108.0,114.0,-0.0
x,42,56,6662,14,27,114.0,1042,-0.0
x,42,56,5222,20,20,90.0,96.0,0.0
x,42,56,5213,19,19,108.0,114.0,0.0
x,42,56,5150,14,14,90.0,96.0,-0.0
x,42,56,4663,14,17,96.0,108.0,-0.0
x,42,56,5261,23,23,108.0,114.0,1.0
x,42,56,148,14,20,90.0,96.0,0.0
x,42,56,5211,19,19,96.0,102.0,0.0
x,42,56,3519,20,17,96.0,108.0,-0.0
x,42,56,150,14,20,102.0,108.0,0.0
x,42,56,5225,20,20,108.0,114.0,-0.0
x,42,56,7058,20,27,114.0,1042,-0.0
x,42,57,2741,28,30,60.0,72.0,1.0
x,42,57,358,27,28,48.0,60.0,1.0
x,42,57,5300,27,27,54.0,60.0,0.0
x,42,57,360,27,28,60.0,72.0,0.0
x,42,57,5302,27,27,66.0,72.0,0.0
x,42,57,359,27,28,54.0,66.0,0.0
x,42,57,2742,28,30,66.0,78.0,0.0
x,42,57,5339,30,30,72.0,78.0,0.0
x,42,57,5314,28,28,66.0,72.0,0.0
x,42,57,5315,28,28,72.0,78.0,-0.0
x,42,57,981,29,27,66.0,78.0,0.0
x,42,57,5303,27,27,72.0,78.0,0.0
x,42,57,5411,36,36,72.0,78.0,0.0
x,42,57,361,27,28,66.0,78.0,0.0
x,42,57,1526,31,27,66.0,78.0,0.0
x,42,57,347,27,31,48.0,60.0,0.0
x,42,57,5349,31,31,60.0,66.0,0.0
x,42,57,1563,31,36,66.0,78.0,0.0
x,42,57,1562,31,36,60.0,72.0,0.0
x,42,57,5340,30,30,78.0,84.0,-0.0
x,42,57,5299,27,27,48.0,54.0,0.0
x,42,57,2743,28,30,72.0,84.0,-0.0
x,42,57,1564,31,36,72.0,84.0,0.0
x,42,57,362,27,28,72.0,84.0,-0.0
x,42,57,5304,27,27,78.0,84.0,0.0
x,42,57,5412,36,36,78.0,84.0,0.0
x,42,57,2932,30,34,72.0,84.0,0.0
x,42,57,5316,28,28,78.0,84.0,-0.0
x,42,57,5326,29,29,66.0,72.0,0.0
x,42,57,982,29,27,72.0,84.0,0.0
x,42,57,5301,27,27,60.0,66.0,0.0
x,42,57,383,27,23,72.0,84.0,0.0
x,42,57,4754,31,28,72.0,84.0,-0.0
x,42,57,4753,31,28,66.0,78.0,0.0
x,42,57,2744,28,30,78.0,90.0,0.0
x,42,57,1001,29,31,66.0,78.0,0.0
x,42,57,1565,31,36,78.0,90.0,0.0
x,42,57,5389,34,34,84.0,90.0,0.0
x,42,57,5341,30,30,84.0,90.0,0.0
x,42,57,363,27,28,78.0,90.0,0.0
x,42,57,5313,28,28,60.0,66.0,0.0
x,42,57,381,27,23,60.0,72.0,-0.0
x,42,57,2990,23,28,72.0,78.0,-0.0
x,42,57,350,27,31,66.0,78.0,0.0
x,42,57,4755,31,28,78.0,90.0,0.0
x,42,57,5305,27,27,84.0,90.0,0.0
x,42,57,5317,28,28,84.0,90.0,0.0
x,42,57,2933,30,34,78.0,90.0,0.0
x,42,57,5390,34,34,90.0,96.0,-0.0
x,42,57,4752,31,28,60.0,72.0,0.0
x,42,57,2934,30,34,84.0,96.0,-0.0
x,42,57,3486,34,38,84.0,96.0,-0.0
x,42,57,5306,27,27,90.0,96.0,0.0
x,42,57,5327,29,29,72.0,78.0,0.0
x,42,57,983,29,27,78.0,90.0,0.0
x,42,57,1032,29,26,72.0,78.0,0.0
x,42,57,3328,26,27,78.0,90.0,0.0
x,42,57,2745,28,30,84.0,96.0,-0.0
x,42,57,2935,30,34,90.0,102.0,0.0
x,42,57,2992,23,28,84.0,90.0,0.0
x,42,57,2746,28,30,90.0,102.0,0.0
x,42,57,5391,34,34,96.0,102.0,0.0
x,42,57,5413,36,36,84.0,90.0,0.0
x,42,57,5414,36,36,90.0,96.0,0.0
x,42,57,5415,36,36,96.0,102.0,0.0
x,42,57,384,27,23,78.0,90.0,0.0
x,42,57,5258,23,23,90.0,96.0,0.0
x,42,57,5259,23,23,96.0,102.0,0.0
x,42,57,5350,31,31,66.0,72.0,0.0
x,42,57,5351,31,31,72.0,78.0,0.0
x,42,57,5352,31,31,78.0,84.0,0.0
x,42,57,1566,31,36,84.0,96.0,0.0
x,42,57,400,27,21,48.0,60.0,0.0
x,42,57,5229,21,21,60.0,66.0,0.0
x,42,57,3668,21,23,66.0,78.0,0.0
x,42,57,2991,23,28,78.0,84.0,0.0
x,42,57,5343,30,30,96.0,102.0,0.0
x,42,57,364,27,28,84.0,96.0,-0.0
x,42,57,5319,28,28,96.0,102.0,0.0
x,42,57,5230,21,21,66.0,72.0,0.0
x,42,57,3669,21,23,72.0,84.0,0.0
x,42,57,5257,23,23,84.0,90.0,0.0
x,42,57,380,27,23,54.0,66.0,0.0
x,42,57,1504,23,17,66.0,72.0,0.0
x,42,57,2029,17,20,72.0,84.0,0.0
x,42,57,3551,20,24,84.0,96.0,-0.0
x,42,57,4327,24,33,96.0,108.0,0.0
x,42,57,5344,30,30,102.0,108.0,-0.0
x,42,57,2921,30,37,72.0,84.0,1.0
x,42,57,3160,37,45,84.0,96.0,1.0
x,42,57,2300,45,50,96.0,108.0,1.0
x,42,57,3488,34,38,96.0,108.0,-0.0
x,42,57,337,27,29,54.0,66.0,0.0
x,42,57,5328,29,29,78.0,84.0,0.0
x,42,57,5329,29,29,84.0,90.0,0.0
x,42,57,985,29,27,90.0,102.0,0.0
x,42,57,5308,27,27,102.0,108.0,0.0
x,42,57,401,27,21,54.0,66.0,0.0
x,42,57,4615,21,16,66.0,78.0,0.0
x,42,57,1922,16,20,78.0,90.0,0.0
x,42,57,3552,20,24,90.0,102.0,0.0
x,42,57,4328,24,33,102.0,114.0,0.0
x,42,57,7954,33,65,114.0,1042,0.0
x,42,57,5439,38,38,96.0,102.0,-0.0
x,42,57,5440,38,38,102.0,108.0,-0.0
x,42,57,5441,38,38,108.0,114.0,-0.0
x,42,57,8284,38,65,114.0,1042,-0.0
x,42,57,2096,36,47,72.0,84.0,0.0
x,42,57,750,47,60,84.0,96.0,0.0
x,42,57,1405,60,55,96.0,102.0,0.0
x,42,57,113,55,50,102.0,114.0,0.0
x,42,57,9076,50,65,114.0,1042,1.0
x,42,57,5523,45,45,96.0,102.0,0.0
x,42,57,2301,45,50,102.0,114.0,0.0
x,42,57,5231,21,21,72.0,78.0,0.0
x,42,57,5232,21,21,78.0,84.0,0.0
x,42,57,5233,21,21,84.0,90.0,0.0
x,42,57,4619,21,16,90.0,102.0,0.0
x,42,57,1960,16,14,102.0,114.0,0.0
x,42,57,6700,14,65,114.0,1042,0.0
x,42,57,3657,21,17,66.0,78.0,0.0
x,42,57,5184,17,17,78.0,84.0,0.0
x,42,57,5185,17,17,84.0,90.0,0.0
x,42,57,5186,17,17,90.0,96.0,0.0
x,42,57,2055,17,19,96.0,102.0,-0.0
x,42,57,4097,19,20,102.0,114.0,0.0
x,42,57,7096,20,65,114.0,1042,0.0
x,42,57,5585,50,50,108.0,114.0,1.0
x,42,57,3021,23,19,66.0,78.0,0.0
x,42,57,5208,19,19,78.0,84.0,0.0
x,42,57,5209,19,19,84.0,90.0,0.0
x,42,57,5210,19,19,90.0,96.0,0.0
x,42,57,4096,19,20,96.0,108.0,-0.0
x,42,57,5225,20,20,108.0,114.0,-0.0
x,42,57,349,27,31,60.0,72.0,0.0
x,42,57,4756,31,28,84.0,96.0,-0.0
x,42,57,2747,28,30,96.0,108.0,-0.0
x,42,57,5345,30,30,108.0,114.0,0.0
x,42,57,7756,30,65,114.0,1042,-0.0
x,42,57,5342,30,30,90.0,96.0,-0.0
x,42,57,2937,30,34,102.0,114.0,0.0
x,42,57,8020,34,65,114.0,1042,0.0
x,42,57,2936,30,34,96.0,108.0,0.0
x,42,57,5393,34,34,108.0,114.0,0.0
x,42,57,348,27,31,54.0,66.0,0.0
x,42,57,365,27,28,90.0,102.0,0.0
x,42,57,2748,28,30,102.0,114.0,0.0
x,42,58,5146,14,14,66.0,72.0,0.0
x,42,58,4341,24,14,48.0,60.0,1.0
x,42,58,4208,14,8,60.0,72.0,1.0
x,42,58,5145,14,14,60.0,66.0,0.0
x,42,58,4342,24,14,54.0,66.0,0.0
x,42,58,4209,14,8,66.0,78.0,0.0
x,42,58,5263,24,24,48.0,54.0,0.0
x,42,58,5264,24,24,54.0,60.0,0.0
x,42,58,5265,24,24,60.0,66.0,0.0
x,42,58,4344,24,14,66.0,78.0,0.0
x,42,58,5147,14,14,72.0,78.0,0.0
x,42,58,4343,24,14,60.0,72.0,-0.0
x,42,58,4210,14,8,72.0,84.0,0.0
x,42,58,4211,14,8,78.0,90.0,0.0
x,42,58,4320,24,33,54.0,66.0,0.0
x,42,58,552,33,24,66.0,78.0,0.0
x,42,58,4346,24,14,78.0,90.0,0.0
x,42,58,5150,14,14,90.0,96.0,0.0
x,42,58,5374,33,33,66.0,72.0,0.0
x,42,58,5375,33,33,72.0,78.0,0.0
x,42,58,554,33,24,78.0,90.0,0.0
x,42,58,5270,24,24,90.0,96.0,0.0
x,42,58,4213,14,8,90.0,102.0,0.0
x,42,58,4348,24,14,90.0,102.0,0.0
x,42,58,5152,14,14,102.0,108.0,0.0
x,42,58,553,33,24,72.0,84.0,0.0
x,42,58,4347,24,14,84.0,96.0,0.0
x,42,58,4214,14,8,96.0,108.0,0.0
x,42,61,4305,48,50,60.0,72.0,1.0
x,42,61,1350,51,49,54.0,66.0,0.0
x,42,61,327,49,48,66.0,72.0,0.0
x,42,61,4968,51,48,54.0,66.0,0.0
x,42,61,5554,48,48,66.0,72.0,-0.0
x,42,61,4967,51,48,48.0,60.0,1.0
x,42,61,4306,48,50,66.0,78.0,0.0
x,42,61,1349,51,49,48.0,60.0,0.0
x,42,61,326,49,48,60.0,66.0,-0.0
x,42,61,5588,51,51,54.0,60.0,0.0
x,42,61,1351,51,49,60.0,72.0,0.0
x,42,61,328,49,48,72.0,78.0,-0.0
x,42,61,4970,51,48,66.0,78.0,0.0
x,42,61,5555,48,48,72.0,78.0,-0.0
x,42,61,1352,51,49,66.0,78.0,0.0
x,42,61,4969,51,48,60.0,72.0,-0.0
x,42,61,5587,51,51,48.0,54.0,0.0
x,42,61,4971,51,48,72.0,84.0,-0.0
x,42,61,5589,51,51,60.0,66.0,0.0
x,42,61,329,49,48,78.0,84.0,0.0
x,42,61,5590,51,51,66.0,72.0,0.0
x,42,61,1353,51,49,72.0,84.0,0.0
x,42,61,4307,48,50,72.0,84.0,-0.0
x,42,61,5565,49,49,60.0,66.0,-0.0
x,42,61,4308,48,50,78.0,90.0,0.0
x,42,61,330,49,48,84.0,90.0,0.0
x,42,61,5567,49,49,72.0,78.0,-0.0
x,42,61,5557,48,48,84.0,90.0,-0.0
x,42,61,5553,48,48,60.0,66.0,-0.0
x,42,61,5591,51,51,72.0,78.0,0.0
x,42,61,4972,51,48,78.0,90.0,0.0
x,42,61,1354,51,49,78.0,90.0,0.0
x,42,61,4973,51,48,84.0,96.0,0.0
x,42,61,331,49,48,90.0,96.0,0.0
x,42,61,4309,48,50,84.0,96.0,0.0
x,42,61,5558,48,48,90.0,96.0,0.0
x,42,61,5556,48,48,78.0,84.0,-0.0
x,42,61,5592,51,51,78.0,84.0,0.0
x,42,61,1355,51,49,84.0,96.0,0.0
x,42,61,4310,48,50,90.0,102.0,0.0
x,42,61,4974,51,48,90.0,102.0,0.0
x,42,61,5559,48,48,96.0,102.0,0.0
x,42,61,332,49,48,96.0,102.0,0.0
x,42,61,5569,49,49,84.0,90.0,0.0
x,42,61,5560,48,48,102.0,108.0,0.0
x,42,61,5593,51,51,84.0,90.0,0.0
x,42,61,1356,51,49,90.0,102.0,0.0
x,42,61,333,49,48,102.0,108.0,0.0
x,42,61,4311,48,50,96.0,108.0,0.0
x,42,61,1379,51,46,48.0,60.0,0.0
x,42,61,4493,46,52,60.0,72.0,0.0
x,42,61,1138,52,51,72.0,84.0,0.0
x,42,61,4312,48,50,102.0,114.0,0.0
x,42,61,5603,52,52,72.0,78.0,0.0
x,42,61,5604,52,52,78.0,84.0,0.0
x,42,61,1140,52,51,84.0,96.0,0.0
x,42,61,5595,51,51,96.0,102.0,0.0
x,42,61,4976,51,48,102.0,114.0,0.0
x,42,61,8929,48,50,114.0,1042,0.0
x,42,61,1139,52,51,78.0,90.0,0.0
x,42,61,5561,48,48,108.0,114.0,0.0
x,42,61,5529,46,46,60.0,66.0,0.0
x,42,61,2186,46,51,66.0,78.0,0.0
x,42,61,5594,51,51,90.0,96.0,0.0
x,42,61,1357,51,49,96.0,108.0,0.0
x,42,61,334,49,48,108.0,114.0,0.0
x,42,62,2576,11,10,66.0,72.0,0.0
x,42,62,1887,16,11,66.0,72.0,0.0
x,42,62,2749,28,23,42.0,48.0,1.0
x,42,62,1501,23,17,48.0,54.0,0.0
x,42,62,1993,17,11,54.0,66.0,0.0
x,42,62,1502,23,17,54.0,60.0,0.0
x,42,62,1994,17,11,60.0,72.0,0.0
x,42,62,5182,17,17,66.0,72.0,-0.0
x,42,62,4027,19,16,66.0,72.0,0.0
x,42,62,5310,28,28,42.0,48.0,0.0
x,42,62,2750,28,23,48.0,54.0,0.0
x,42,62,3019,23,19,54.0,66.0,0.0
x,42,62,2049,17,19,60.0,66.0,-0.0
x,42,62,4016,19,10,66.0,78.0,0.0
x,42,62,2565,11,6,66.0,78.0,0.0
x,42,62,4048,19,11,66.0,78.0,0.0
x,42,62,1888,16,11,72.0,78.0,-0.0
x,42,62,1724,10,6,72.0,78.0,-0.0
x,42,62,2577,11,10,72.0,78.0,-0.0
x,42,62,5252,23,23,54.0,60.0,1.0
x,42,62,1503,23,17,60.0,66.0,-0.0
x,42,62,1995,17,11,66.0,78.0,0.0
x,42,62,5311,28,28,48.0,54.0,0.0
x,42,62,2751,28,23,54.0,60.0,-0.0
x,42,62,2048,17,19,54.0,60.0,-0.0
x,42,62,4015,19,10,60.0,72.0,0.0
x,42,62,1866,16,10,66.0,78.0,0.0
x,42,62,3018,23,19,48.0,60.0,0.0
x,42,62,1889,16,11,78.0,84.0,1.0
x,42,62,1996,17,11,72.0,84.0,-0.0
x,42,62,5180,17,17,54.0,60.0,0.0
x,42,62,2566,11,6,72.0,84.0,0.0
x,42,62,5251,23,23,48.0,54.0,1.0
x,42,62,1725,10,6,78.0,84.0,-0.0
x,42,62,5206,19,19,66.0,72.0,0.0
x,42,62,4017,19,10,72.0,84.0,-0.0
x,42,62,4047,19,11,60.0,72.0,0.0
x,42,62,4049,19,11,72.0,84.0,-0.0
x,42,62,5110,11,11,66.0,72.0,0.0
x,42,62,3020,23,19,60.0,72.0,1.0
x,42,62,1868,16,10,78.0,90.0,0.0
x,42,62,2567,11,6,78.0,90.0,0.0
x,42,62,2051,17,19,72.0,78.0,-0.0
x,42,62,4050,19,11,78.0,90.0,0.0
x,42,62,1867,16,10,72.0,84.0,-0.0
x,42,62,1726,10,6,84.0,90.0,-0.0
x,42,62,1890,16,11,84.0,90.0,0.0
x,42,62,812,5,6,84.0,90.0,0.0
x,42,62,5111,11,11,72.0,78.0,-0.0
x,42,62,4778,10,4,78.0,90.0,0.0
x,42,62,5205,19,19,60.0,66.0,-0.0
x,42,62,4742,13,7,66.0,78.0,0.0
x,42,62,2633,7,3,78.0,90.0,0.0
x,42,62,4777,10,4,72.0,84.0,0.0
x,42,62,2777,4,6,84.0,90.0,0.0
x,42,62,1550,31,29,54.0,66.0,0.0
x,42,62,5326,29,29,66.0,72.0,0.0
x,42,62,1032,29,26,72.0,78.0,0.0
x,42,62,3381,26,12,78.0,90.0,0.0
x,42,62,1805,12,9,90.0,96.0,0.0
x,42,62,893,3,6,90.0,96.0,0.0
x,42,62,4026,19,16,60.0,66.0,0.0
x,42,62,2778,4,6,90.0,96.0,0.0
x,42,62,5100,10,10,78.0,84.0,-0.0
x,42,62,1727,10,6,90.0,96.0,-0.0
x,42,62,4028,19,16,72.0,78.0,1.0
x,42,62,2568,11,6,84.0,96.0,1.0
x,42,62,71,3,5,90.0,96.0,0.0
x,42,62,5207,19,19,72.0,78.0,-0.0
x,42,62,4018,19,10,78.0,90.0,0.0
x,42,62,4456,10,5,78.0,90.0,0.0
x,42,62,813,5,6,90.0,96.0,0.0
x,42,62,5112,11,11,78.0,84.0,-0.0
x,42,62,4455,10,5,72.0,84.0,0.0
x,42,62,2717,28,31,42.0,54.0,0.0
x,42,62,1031,29,26,66.0,72.0,0.0
x,42,62,3431,26,22,72.0,78.0,0.0
x,42,62,3757,22,18,78.0,84.0,0.0
x,42,62,3104,18,12,84.0,90.0,0.0
x,42,62,4713,12,2,90.0,102.0,0.0
x,42,62,5171,16,16,72.0,78.0,-0.0
x,42,62,5172,16,16,78.0,84.0,-0.0
x,42,62,2569,11,6,90.0,102.0,0.0
x,42,62,4909,8,1,78.0,90.0,0.0
x,42,62,3878,1,6,90.0,102.0,0.0
x,42,62,1659,8,4,78.0,90.0,0.0
x,42,62,2644,7,9,78.0,90.0,0.0
